goal_id,match_id,minute,goal_type,player_id,assist_player_id,event_type,player_name,is_penalty,is_own_goal,xg_probability,shot_quality_index
goal_dad8b18a1717,match_ee24c967219e,95,regular,player_3c75d76d74bc,NULL,goal,Sergi Roberto,False,False,NULL,NULL
goal_6795b9cdcbf1,match_ee24c967219e,62,regular,player_b117be7b60f6,NULL,goal,Cavani,False,False,NULL,NULL
goal_c20c6a6834dc,match_b589b68ea8f5,48,regular,player_f8eacc0b1be1,NULL,goal,Mitroglou,False,False,NULL,NULL
goal_142bd1794a50,match_d9603c268c94,4,regular,player_5d25eec805da,NULL,goal,Aubameyang,False,False,NULL,NULL
goal_015ad848d63a,match_d9603c268c94,61,regular,player_5d25eec805da,NULL,goal,Aubameyang,False,False,NULL,NULL
goal_8fa4b0e025fa,match_d9603c268c94,85,regular,player_5d25eec805da,NULL,goal,Aubameyang,False,False,NULL,NULL
goal_59433472595f,match_d9603c268c94,59,regular,player_832a66f8a7c8,NULL,goal,Pulisic,False,False,NULL,NULL
goal_36067ae389e4,match_73b1c6ccf4b9,11,regular,player_77ff12a1fcc7,NULL,goal,Robben,False,False,NULL,NULL
goal_53639b656f2a,match_73b1c6ccf4b9,53,regular,player_ccb8c1e24fb7,NULL,goal,Lewandowski,False,False,NULL,NULL
goal_3e61cb11ac53,match_73b1c6ccf4b9,56,regular,player_8c278462dc2f,NULL,goal,Thiago,False,False,NULL,NULL
goal_c408edf2c902,match_73b1c6ccf4b9,63,regular,player_8c278462dc2f,NULL,goal,Thiago,False,False,NULL,NULL
goal_177fd5998a7b,match_73b1c6ccf4b9,88,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_a88e2a8ccdab,match_73b1c6ccf4b9,30,regular,player_0b4a7db11aaa,NULL,goal,Sanchez,False,False,NULL,NULL
goal_dd3788a4e604,match_2bf997d89504,20,regular,player_6ce24873a2bd,NULL,goal,Walsh,False,False,NULL,NULL
goal_22091f26fad0,match_2bf997d89504,55,regular,player_ccb8c1e24fb7,NULL,goal,Lewandowski,False,False,NULL,NULL
goal_0c579a57dc69,match_2bf997d89504,68,regular,player_77ff12a1fcc7,NULL,goal,Robben,False,False,NULL,NULL
goal_8a8992a0daab,match_2bf997d89504,78,regular,player_616a88eb388f,NULL,goal,Douglas Costa,False,False,NULL,NULL
goal_70a128991d4a,match_2bf997d89504,80,regular,player_fb79830ab768,NULL,goal,Vidal,False,False,NULL,NULL
goal_87bf56f91a1e,match_2bf997d89504,85,regular,player_fb79830ab768,NULL,goal,Vidal,False,False,NULL,NULL
goal_f4c6f187f9dc,match_5e555c43f2fb,18,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_ec5170430723,match_5e555c43f2fb,49,regular,player_2fe8b83d60b5,NULL,goal,Kroos,False,False,NULL,NULL
goal_74fe5586d4b3,match_5e555c43f2fb,54,regular,player_dd5735717a3e,NULL,goal,Casemiro,False,False,NULL,NULL
goal_eecc1fcd6865,match_5e555c43f2fb,8,regular,player_a848ef7365ad,NULL,goal,Insigne,False,False,NULL,NULL
goal_23e09d02c29a,match_829cb14a20bf,24,regular,player_3a0cd23cc25a,NULL,goal,Mertens,False,False,NULL,NULL
goal_250db8705f91,match_829cb14a20bf,51,regular,player_db3b992995b3,NULL,goal,Ramos,False,False,NULL,NULL
goal_43a7eb3a8f68,match_829cb14a20bf,57,regular,player_db3b992995b3,NULL,goal,Ramos,False,False,NULL,NULL
goal_d121e161e70d,match_829cb14a20bf,91,regular,player_4fd5feffffe5,NULL,goal,Morata,False,False,NULL,NULL
goal_85ff66c998b8,match_b626e790e348,26,regular,player_80da5ba91f23,NULL,goal,Sterling,False,False,NULL,NULL
goal_575a27cee6fd,match_b626e790e348,58,regular,player_3214386c4337,NULL,goal,Aguero,False,False,NULL,NULL
goal_204c9f9e9620,match_b626e790e348,71,regular,player_3214386c4337,NULL,goal,Aguero,False,False,NULL,NULL
goal_bfbd01fe958c,match_b626e790e348,77,regular,player_a6251e42140d,NULL,goal,Stones,False,False,NULL,NULL
goal_950764b10aca,match_b626e790e348,82,regular,player_d2ea12782ce7,NULL,goal,Sane,False,False,NULL,NULL
goal_1ecf2d4bc0eb,match_b626e790e348,32,regular,player_1316bfd46cb2,NULL,goal,Falcao,False,False,NULL,NULL
goal_ece77dcf7e7a,match_b626e790e348,61,regular,player_1316bfd46cb2,NULL,goal,Falcao,False,False,NULL,NULL
goal_ff77933c7bb0,match_b626e790e348,40,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_c78051e2d135,match_7f8dd1ccc5e2,8,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_8f121dd01759,match_7f8dd1ccc5e2,29,regular,player_84ce1fddf4aa,NULL,goal,Fabinho,False,False,NULL,NULL
goal_77c75ec31479,match_7f8dd1ccc5e2,77,regular,player_22b95775b974,NULL,goal,Bakayoko,False,False,NULL,NULL
goal_2af5a3d8df31,match_7f8dd1ccc5e2,71,regular,player_d2ea12782ce7,NULL,goal,Sane,False,False,NULL,NULL
goal_cdad141bbe64,match_1a082955ce8d,48,regular,player_2e12b6d14660,NULL,goal,Bellabi,False,False,NULL,NULL
goal_b5473bf9974d,match_1a082955ce8d,68,regular,player_4ffb078355b4,NULL,goal,Savic OG,False,False,NULL,NULL
goal_7bee407d6230,match_1a082955ce8d,17,regular,player_4b2b772a039e,NULL,goal,Saul,False,False,NULL,NULL
goal_dcb247d6c4df,match_1a082955ce8d,25,regular,player_3be92d68de81,NULL,goal,Griezmann,False,False,NULL,NULL
goal_c2d649363171,match_1a082955ce8d,59,regular,player_341146d9a192,NULL,goal,Gameiro,False,False,NULL,NULL
goal_f26443f54f0c,match_1a082955ce8d,86,regular,player_b50ac41ec206,NULL,goal,Torres,False,False,NULL,NULL
goal_4f3f7b983a10,match_313f32a62b70,72,regular,player_53113ced0c81,NULL,goal,Pjaca,False,False,NULL,NULL
goal_b16afd663510,match_313f32a62b70,74,regular,player_aafaa0f87ec8,NULL,goal,Alves,False,False,NULL,NULL
goal_4d5bbe77d665,match_8c62ad036942,42,regular,player_ed9288943681,NULL,goal,Dybala,False,False,NULL,NULL
goal_e394630806f9,match_9daed8021457,25,regular,player_b093daa51bcc,NULL,goal,Sarabia,False,False,NULL,NULL
goal_1b23410ca28b,match_9daed8021457,62,regular,player_f8aae089eda7,NULL,goal,Correa,False,False,NULL,NULL
goal_f175125b7537,match_9daed8021457,73,regular,player_c0450d0b4edf,NULL,goal,Vardy,False,False,NULL,NULL
goal_4cba510a7402,match_247b68f20113,27,regular,player_0dae4a923e4a,NULL,goal,Morgan,False,False,NULL,NULL
goal_bf873565a57e,match_247b68f20113,54,regular,player_c5e1939a1742,NULL,goal,Albrighton,False,False,NULL,NULL
goal_8c68c4c9105f,match_420f33c01569,7,regular,player_ed9288943681,NULL,goal,Dybala,False,False,NULL,NULL
goal_3e32c54c2d37,match_420f33c01569,22,regular,player_ed9288943681,NULL,goal,Dybala,False,False,NULL,NULL
goal_1f02e09d096a,match_420f33c01569,55,regular,player_f5931d6da560,NULL,goal,Chiellini,False,False,NULL,NULL
goal_2ead23fef6c5,match_75abaf1a80df,57,regular,player_1080dab9804a,NULL,goal,Dembélé,False,False,NULL,NULL
goal_5ba9b181afa2,match_75abaf1a80df,84,regular,player_5e65206f80ec,NULL,goal,Kagawa,False,False,NULL,NULL
goal_9ae914076bbd,match_75abaf1a80df,19,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_1b17d2e518b3,match_75abaf1a80df,79,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_b02b8356c3df,match_75abaf1a80df,35,regular,player_069e487c774f,NULL,goal,Bender OG,False,False,NULL,NULL
goal_075fa795a962,match_0a37b920af87,3,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_eb696ead2d29,match_0a37b920af87,17,regular,player_1316bfd46cb2,NULL,goal,Falcao,False,False,NULL,NULL
goal_28cbf40a46f0,match_0a37b920af87,81,regular,player_55c133a5c3cd,NULL,goal,Germain,False,False,NULL,NULL
goal_74febf4d4cad,match_0a37b920af87,48,regular,player_abc76765bf30,NULL,goal,Reus,False,False,NULL,NULL
goal_e76541e53708,match_a6f697f200f2,28,regular,player_3be92d68de81,NULL,goal,Griezmann,False,False,NULL,NULL
goal_314869495ec8,match_100ccbaab35b,61,regular,player_c0450d0b4edf,NULL,goal,Vardy,False,False,NULL,NULL
goal_0898a0c97bda,match_100ccbaab35b,26,regular,player_4b2b772a039e,NULL,goal,Saul,False,False,NULL,NULL
goal_81fd1522940b,match_12524775255b,25,regular,player_fb79830ab768,NULL,goal,Vidal,False,False,NULL,NULL
goal_551caac4b26a,match_12524775255b,47,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_b3d81fbd1489,match_12524775255b,77,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_a86fca4ad52b,match_40993e60e99d,76,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_9e49be40b02b,match_40993e60e99d,105,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_02834441a5f9,match_40993e60e99d,109,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_61e66aca774a,match_40993e60e99d,112,regular,player_1b91f6b83e9e,NULL,goal,Asensio,False,False,NULL,NULL
goal_b1893282dde5,match_40993e60e99d,53,regular,player_ccb8c1e24fb7,NULL,goal,Lewandowski,False,False,NULL,NULL
goal_0d34ef2098c5,match_40993e60e99d,78,regular,player_cd4b4d892636,NULL,goal,Ramos OG,False,False,NULL,NULL
goal_eb484f567b86,match_9c6c8f745a8d,10,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_73243c760360,match_9c6c8f745a8d,73,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_c2667a72d4a0,match_9c6c8f745a8d,86,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_97abcbef8b36,match_00a178c58341,12,regular,player_4b2b772a039e,NULL,goal,Saul,False,False,NULL,NULL
goal_ab647193fc76,match_00a178c58341,16,regular,player_3be92d68de81,NULL,goal,Griezmann,False,False,NULL,NULL
goal_5fc63602223a,match_00a178c58341,42,regular,player_66943afc80ff,NULL,goal,Isco,False,False,NULL,NULL
goal_0d5eb92eec3e,match_6ec02a80ad69,29,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_31913ce42943,match_6ec02a80ad69,59,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_c75f550cdef3,match_e53b07e6978f,33,regular,player_a2bbec6421f2,NULL,goal,Mandzukic,False,False,NULL,NULL
goal_29ea080f87b2,match_e53b07e6978f,44,regular,player_aafaa0f87ec8,NULL,goal,Alves,False,False,NULL,NULL
goal_f81f1fa5720a,match_e53b07e6978f,69,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_f9eb3c771b01,match_044993f02718,20,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_3994eb8c13bb,match_044993f02718,64,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_b050f0779f65,match_044993f02718,61,regular,player_dd5735717a3e,NULL,goal,Casemiro,False,False,NULL,NULL
goal_b6f0365e0602,match_044993f02718,90,regular,player_1b91f6b83e9e,NULL,goal,Asensio,False,False,NULL,NULL
goal_f281fccadb6e,match_044993f02718,27,regular,player_a2bbec6421f2,NULL,goal,Mandzukic,False,False,NULL,NULL
goal_0a6c1099b4a2,match_85cbb139727d,2,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_96c0f6167092,match_85cbb139727d,9,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_e804e82f5177,match_85cbb139727d,35,regular,player_a230b06a0387,NULL,goal,Kane,False,False,NULL,NULL
goal_5d76d42a1433,match_85cbb139727d,71,regular,player_b16e72728c0e,NULL,goal,Eriksen,False,False,NULL,NULL
goal_4d52191ea10a,match_717a43862a50,39,regular,player_498d3c6bfa03,NULL,goal,Son,False,False,NULL,NULL
goal_1c9d5c8637a0,match_717a43862a50,64,regular,player_886a71f8105c,NULL,goal,Higuain,False,False,NULL,NULL
goal_9a20be04c490,match_717a43862a50,67,regular,player_ed9288943681,NULL,goal,Dybala,False,False,NULL,NULL
goal_3ef5cc214a68,match_2f0a446df697,14,regular,player_bb5d78d47f5a,NULL,goal,Gundogan,False,False,NULL,NULL
goal_b21ed86e8c83,match_2f0a446df697,53,regular,player_bb5d78d47f5a,NULL,goal,Gundogan,False,False,NULL,NULL
goal_e5fd0387806c,match_2f0a446df697,18,regular,player_74a0a808dc50,NULL,goal,Bernardo Silva,False,False,NULL,NULL
goal_2c28371cf9fd,match_2f0a446df697,23,regular,player_3214386c4337,NULL,goal,Aguero,False,False,NULL,NULL
goal_5113178f9150,match_3533aa3e5f38,8,regular,player_110d46fcd978,NULL,goal,Jesus,False,False,NULL,NULL
goal_dfa3c2c6e797,match_3533aa3e5f38,17,regular,player_45c98083e38f,NULL,goal,Elyounoussi,False,False,NULL,NULL
goal_36cc25d0d431,match_3533aa3e5f38,71,regular,player_7572559ca86e,NULL,goal,Lang,False,False,NULL,NULL
goal_ce92181e1c9e,match_d1fdba228264,25,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_3fc3b81254f7,match_d1fdba228264,53,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_f505702edb10,match_d1fdba228264,85,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_f4e81d972e92,match_d1fdba228264,29,regular,player_2a07e3ff3df2,NULL,goal,Salah,False,False,NULL,NULL
goal_08b1c3bfd013,match_d1fdba228264,69,regular,player_fd5d4a7fdb8c,NULL,goal,Firmino,False,False,NULL,NULL
goal_57c6b5cae3a0,match_e52b32703aa6,45,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_35bd9f53d867,match_e52b32703aa6,83,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_d0bd2b0c9d00,match_e52b32703aa6,86,regular,player_995bf053c469,NULL,goal,Marcelo,False,False,NULL,NULL
goal_32d2b2822782,match_e52b32703aa6,33,regular,player_7d453b8d4ded,NULL,goal,Rabiot,False,False,NULL,NULL
goal_54dec917e7af,match_2d9184f6382d,71,regular,player_b117be7b60f6,NULL,goal,Cavani,False,False,NULL,NULL
goal_939734a8f85e,match_2d9184f6382d,51,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_f1ea14d7e0a2,match_2d9184f6382d,80,regular,player_dd5735717a3e,NULL,goal,Casemiro,False,False,NULL,NULL
goal_8191853998d2,match_b4981a3e6877,62,regular,player_6c4ee85ff749,NULL,goal,Willian,False,False,NULL,NULL
goal_21461449031e,match_b4981a3e6877,75,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_a08ffbe72740,match_e82ffd97b591,3,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_1516aacb1272,match_e82ffd97b591,63,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_d1daccc7893a,match_e82ffd97b591,20,regular,player_85a668850d17,NULL,goal,Dembele,False,False,NULL,NULL
goal_6a164cd31deb,match_b3106d2e7144,43,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_545bac5f0e8b,match_b3106d2e7144,66,regular,player_e6aefa73930e,NULL,goal,Muller,False,False,NULL,NULL
goal_f17b3088889b,match_b3106d2e7144,53,regular,player_52857288552a,NULL,goal,Coman,False,False,NULL,NULL
goal_7fa270616d31,match_b3106d2e7144,79,regular,player_ccb8c1e24fb7,NULL,goal,Lewandowski,False,False,NULL,NULL
goal_cca6f82ccfad,match_b3106d2e7144,88,regular,player_ccb8c1e24fb7,NULL,goal,Lewandowski,False,False,NULL,NULL
goal_dfbe047f8c6b,match_79fd9e2e8367,59,regular,player_7f5b0d5f39b2,NULL,goal,Vagner Love,False,False,NULL,NULL
goal_b94fa8e1dc4d,match_79fd9e2e8367,18,regular,player_8c278462dc2f,NULL,goal,Thiago,False,False,NULL,NULL
goal_a3aaf23a4966,match_79fd9e2e8367,46,regular,player_033af8876ff2,NULL,goal,Gonalons OG,False,False,NULL,NULL
goal_a211f7763403,match_79fd9e2e8367,84,regular,player_23ba6002aa35,NULL,goal,Wagner,False,False,NULL,NULL
goal_8af359bf8cde,match_7b3c42afe0ef,52,regular,player_9f0fb216fa58,NULL,goal,Ferreyra,False,False,NULL,NULL
goal_48a295eba7ea,match_7b3c42afe0ef,71,regular,player_570a90bfbf8c,NULL,goal,Fred,False,False,NULL,NULL
goal_b8c04ff1f4ee,match_7b3c42afe0ef,41,regular,player_388fa2509025,NULL,goal,Under,False,False,NULL,NULL
goal_0e69d036057c,match_98366804c46c,52,regular,player_499b8fd90929,NULL,goal,Dzeko,False,False,NULL,NULL
goal_0324cba968c1,match_17242fb763e7,74,regular,player_c755aec2e0a0,NULL,goal,Ben Yedder,False,False,NULL,NULL
goal_d5915c48b95d,match_17242fb763e7,78,regular,player_c755aec2e0a0,NULL,goal,Ben Yedder,False,False,NULL,NULL
goal_55275880c6be,match_17242fb763e7,84,regular,player_d8b82972ad81,NULL,goal,Lukaku,False,False,NULL,NULL
goal_b7d6a269e141,match_f513fc4867cc,3,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_070c7a9f71d2,match_f513fc4867cc,64,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_953e777f9f3c,match_f513fc4867cc,72,regular,player_995bf053c469,NULL,goal,Marcelo,False,False,NULL,NULL
goal_d29d03a0cde2,match_0f25d8c1119d,90,regular,player_c5aa3124b1ad,NULL,goal,Ronaldo,False,False,NULL,NULL
goal_ce0b03e84877,match_0f25d8c1119d,2,regular,player_a2bbec6421f2,NULL,goal,Mandzukic,False,False,NULL,NULL
goal_f4cdabeb9f76,match_0f25d8c1119d,37,regular,player_a2bbec6421f2,NULL,goal,Mandzukic,False,False,NULL,NULL
goal_be3d8a56be5f,match_0f25d8c1119d,61,regular,player_592256af656b,NULL,goal,Matuidi,False,False,NULL,NULL
goal_1b4ec9539509,match_04760c7683be,32,regular,player_b093daa51bcc,NULL,goal,Sarabia,False,False,NULL,NULL
goal_a4dbecb624b3,match_04760c7683be,37,regular,player_d7287d07ffa2,NULL,goal,Navas OG,False,False,NULL,NULL
goal_f72aeeceb2bd,match_04760c7683be,68,regular,player_8c278462dc2f,NULL,goal,Thiago,False,False,NULL,NULL
goal_89ca71c15d51,match_8c1cd89ac67e,38,regular,player_329f0b6218d1,NULL,goal,De Rossi OG,False,False,NULL,NULL
goal_c8d2aad113ef,match_8c1cd89ac67e,55,regular,player_e2dc3d5a3b11,NULL,goal,Manolas OG,False,False,NULL,NULL
goal_0682ea44c10e,match_8c1cd89ac67e,59,regular,player_807cafb79fd2,NULL,goal,Pique,False,False,NULL,NULL
goal_8d7be3afbaa1,match_8c1cd89ac67e,87,regular,player_9158734e4b7a,NULL,goal,Suarez,False,False,NULL,NULL
goal_9f3ac323a392,match_8c1cd89ac67e,80,regular,player_499b8fd90929,NULL,goal,Dzeko,False,False,NULL,NULL
goal_0938ac0db61b,match_4c68b0c12a7a,6,regular,player_499b8fd90929,NULL,goal,Dzeko,False,False,NULL,NULL
goal_e40b81f32ee3,match_4c68b0c12a7a,58,regular,player_29786297c4e1,NULL,goal,De Rossi,False,False,NULL,NULL
goal_49ed377ab32b,match_4c68b0c12a7a,82,regular,player_ed288b0dbd24,NULL,goal,Manolas,False,False,NULL,NULL
goal_3c3211850bea,match_bea402e94470,12,regular,player_2a07e3ff3df2,NULL,goal,Salah,False,False,NULL,NULL
goal_3cf967123d7f,match_bea402e94470,21,regular,player_de084ce71d88,NULL,goal,Oxlade-Chamberlain,False,False,NULL,NULL
goal_d16acb22451a,match_bea402e94470,31,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_5d9394e67e9c,match_1a2ff70bbacb,2,regular,player_110d46fcd978,NULL,goal,Jesus,False,False,NULL,NULL
goal_426dffcc7d7b,match_1a2ff70bbacb,56,regular,player_2a07e3ff3df2,NULL,goal,Salah,False,False,NULL,NULL
goal_86ff82253a88,match_1a2ff70bbacb,77,regular,player_fd5d4a7fdb8c,NULL,goal,Firmino,False,False,NULL,NULL
goal_19f671cbf8e8,match_c77fb5184ca0,36,regular,player_2a07e3ff3df2,NULL,goal,Salah,False,False,NULL,NULL
goal_c81e93ed0cf1,match_c77fb5184ca0,45,regular,player_2a07e3ff3df2,NULL,goal,Salah,False,False,NULL,NULL
goal_4bc6cc135556,match_c77fb5184ca0,56,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_86eb0efd9041,match_c77fb5184ca0,61,regular,player_fd5d4a7fdb8c,NULL,goal,Firmino,False,False,NULL,NULL
goal_af84aec3971b,match_c77fb5184ca0,69,regular,player_fd5d4a7fdb8c,NULL,goal,Firmino,False,False,NULL,NULL
goal_01d206350a33,match_c77fb5184ca0,81,regular,player_499b8fd90929,NULL,goal,Dzeko,False,False,NULL,NULL
goal_a3c1f2010be5,match_c77fb5184ca0,85,regular,player_b52f24ebef40,NULL,goal,Perotti,False,False,NULL,NULL
goal_f3eb18240d52,match_e63cd1df158e,15,regular,player_862687ba3691,NULL,goal,Milner OG,False,False,NULL,NULL
goal_b5fba8a3aed6,match_e63cd1df158e,52,regular,player_499b8fd90929,NULL,goal,Dzeko,False,False,NULL,NULL
goal_c7b4feee60e8,match_e63cd1df158e,86,regular,player_994e541beaf1,NULL,goal,Nainggolan,False,False,NULL,NULL
goal_20afc87d08cd,match_e63cd1df158e,90,regular,player_994e541beaf1,NULL,goal,Nainggolan,False,False,NULL,NULL
goal_c49fe114b6f4,match_e63cd1df158e,9,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_38f31dc060ea,match_e63cd1df158e,25,regular,player_17deac925f7a,NULL,goal,Wijnaldum,False,False,NULL,NULL
goal_f869f63ae287,match_c8ccaf8e3115,28,regular,player_d9313455db66,NULL,goal,Kimmich,False,False,NULL,NULL
goal_ca9077c238a1,match_c8ccaf8e3115,44,regular,player_995bf053c469,NULL,goal,Marcelo,False,False,NULL,NULL
goal_c09134af443c,match_c8ccaf8e3115,57,regular,player_1b91f6b83e9e,NULL,goal,Asensio,False,False,NULL,NULL
goal_6655fc8f6dab,match_0d46258fe0ee,11,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_a7c526fda4f8,match_0d46258fe0ee,46,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_fa0a7d4aa500,match_0d46258fe0ee,3,regular,player_d9313455db66,NULL,goal,Kimmich,False,False,NULL,NULL
goal_1b414cf5c263,match_0d46258fe0ee,63,regular,player_b4cc344d25a2,NULL,goal,James,False,False,NULL,NULL
goal_c01024e985dc,match_4e4c3c78ef9f,51,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_45b4a1256792,match_4e4c3c78ef9f,64,regular,player_c0ef99bb77c1,NULL,goal,Bale,False,False,NULL,NULL
goal_0ee115e472c8,match_4e4c3c78ef9f,83,regular,player_c0ef99bb77c1,NULL,goal,Bale,False,False,NULL,NULL
goal_b3a6fba0c10f,match_4e4c3c78ef9f,55,regular,player_09610961ba9b,NULL,goal,Mane,False,False,NULL,NULL
goal_c9d35155927b,match_7bb8c29f0a00,53,regular,player_e814717a5349,NULL,goal,Kimpembe,False,False,NULL,NULL
goal_a46df2a898d4,match_7bb8c29f0a00,60,regular,player_455ad4beb47b,NULL,goal,Mbappe,False,False,NULL,NULL
goal_ebfd9e6b8335,match_21638fd359a7,12,regular,player_0a6669ce5624,NULL,goal,Bernat,False,False,NULL,NULL
goal_3c2f77318e4c,match_21638fd359a7,2,regular,player_d8b82972ad81,NULL,goal,Lukaku,False,False,NULL,NULL
goal_505bc67d48aa,match_21638fd359a7,30,regular,player_d8b82972ad81,NULL,goal,Lukaku,False,False,NULL,NULL
goal_f6d3df06bc42,match_21638fd359a7,94,regular,player_b9df6627e70e,NULL,goal,Rashford,False,False,NULL,NULL
goal_55fc598f2647,match_08662ceb030a,70,regular,player_3efdab6f9a37,NULL,goal,Zaniolo,False,False,NULL,NULL
goal_80b292ac47bd,match_08662ceb030a,76,regular,player_3efdab6f9a37,NULL,goal,Zaniolo,False,False,NULL,NULL
goal_fc84fa064e34,match_08662ceb030a,79,regular,player_4c4444a178d3,NULL,goal,Adrian Lopez,False,False,NULL,NULL
goal_1b557d289666,match_b475c149c0c1,26,regular,player_98bc6346fa39,NULL,goal,Tiquinho,False,False,NULL,NULL
goal_cd84e1cdb1fc,match_b475c149c0c1,52,regular,player_59877244cdbe,NULL,goal,Marega,False,False,NULL,NULL
goal_a9f6c15a57e5,match_b475c149c0c1,117,regular,player_771007bf009c,NULL,goal,Alex Telles,False,False,NULL,NULL
goal_845d72fd3528,match_b475c149c0c1,37,regular,player_29786297c4e1,NULL,goal,De Rossi,False,False,NULL,NULL
goal_74948fbef4f9,match_9fe64c6fb6a0,75,regular,player_82808be83c55,NULL,goal,Ziyech,False,False,NULL,NULL
goal_127922caa61f,match_9fe64c6fb6a0,60,regular,player_a00de8bd0f12,NULL,goal,Benzema,False,False,NULL,NULL
goal_149c6eb5c5aa,match_9fe64c6fb6a0,87,regular,player_1b91f6b83e9e,NULL,goal,Asensio,False,False,NULL,NULL
goal_bfa7ccfad024,match_6fe65ddb4198,70,regular,player_1b91f6b83e9e,NULL,goal,Asensio,False,False,NULL,NULL
goal_592c4a58df08,match_6fe65ddb4198,7,regular,player_82808be83c55,NULL,goal,Ziyech,False,False,NULL,NULL
goal_5b608be9011d,match_6fe65ddb4198,18,regular,player_837c144709d9,NULL,goal,Neres,False,False,NULL,NULL
goal_a8e43b6c973d,match_6fe65ddb4198,62,regular,player_a06b4eb45ee1,NULL,goal,Tadic,False,False,NULL,NULL
goal_84308af1b516,match_6fe65ddb4198,72,regular,player_8acaf21be390,NULL,goal,Schone,False,False,NULL,NULL
goal_f5bf5db4016e,match_e001d31a992b,47,regular,player_498d3c6bfa03,NULL,goal,Son,False,False,NULL,NULL
goal_e5f977cacb38,match_e001d31a992b,83,regular,player_58ec184b4003,NULL,goal,Vertonghen,False,False,NULL,NULL
goal_ded8aa3b8f5a,match_e001d31a992b,86,regular,player_b62d0c044e42,NULL,goal,Llorente,False,False,NULL,NULL
goal_871f6c4dbd03,match_ad9fad52a721,49,regular,player_a230b06a0387,NULL,goal,Kane,False,False,NULL,NULL
goal_606e7d6f1240,match_53ce032d2bf4,6,regular,player_fd28e8386ba9,NULL,goal,Andreas Ivan,False,False,NULL,NULL
goal_848ba9f3a71d,match_53ce032d2bf4,41,regular,player_621927deadc5,NULL,goal,Gaston Sauro,False,False,NULL,NULL
goal_1bcc043895df,match_6030ba70b9f9,17,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_12a00ee86e47,match_6030ba70b9f9,78,regular,player_1463ccd2104e,NULL,goal,Messi,False,False,NULL,NULL
goal_d616e355c848,match_6030ba70b9f9,31,regular,player_a9629ec3e248,NULL,goal,Coutinho,False,False,NULL,NULL
