player_id,player_name,season,position_group,PC1,PC2
player_52857288552a,Coman,2021-2022,Forward,5.430653654024651,3.439060571649552
player_1463ccd2104e,Messi,2021-2022,Forward,5.958456556538657,5.089170844349924
player_576e6b3da6fa,Tadić,2021-2022,Forward,4.264292206515436,2.369340772506559
player_dd7c8a297a8d,André,2021-2022,Unknown,5.824633823906969,-3.440640048086797
player_e814717a5349,Kimpembe,2021-2022,Defender,4.850488665172199,-2.913950828017779
player_424e67293a47,Adán,2021-2022,Goalkeeper,1.442761188374233,-0.5060267399419808
player_9d52e31c81f7,Szczęsny,2021-2022,Goalkeeper,1.2761862969800009,-0.5024211334550109
player_3dc8b54e9504,De Gea,2021-2022,Goalkeeper,1.1373606097246838,-0.3214912419312663
player_5e7990602645,Berghuis,2021-2022,Forward,4.484056644016479,3.038757238750966
player_7853274de857,De Ligt,2021-2022,Defender,4.046824187682816,-3.394431905312748
player_7d91a214e5cd,Núñez,2021-2022,Forward,4.250007732238242,6.223068026551024
player_004ab6d016c6,Matheus Reis,2021-2022,Unknown,2.4628015188679027,-1.5113482810230667
player_c5aa3124b1ad,Ronaldo,2021-2022,Forward,4.998189612366956,6.729477247765036
player_e8c816b2230d,Adeyemi,2021-2022,Forward,4.325445839668823,5.371308310875555
player_83841fa37186,Christensen,2021-2022,Defender,5.9747115361275664,-1.8913885958054517
player_bc89f9f57c58,Zeki Çelik,2021-2022,Unknown,3.255884551196045,-1.688872297170929
player_4ed4f0e1668e,Giménez,2021-2022,Defender,2.7526966108156805,-2.006544040385627
player_9f511b73b7a1,Paulinho,2021-2022,Unknown,3.9667832903420965,3.9511439598084492
player_80da5ba91f23,Sterling,2021-2022,Forward,5.450965038014955,3.9278747030635213
player_dec6a43f91eb,Nuno Mendes,2021-2022,Unknown,2.822951628666552,-0.5358700274281456
player_a8e406c7124f,Bonucci,2021-2022,Defender,3.718330190976485,-2.716810548513409
player_a0a132f5406f,Kondogbia,2021-2022,Midfielder,4.370296749081458,-2.2170069273839
player_c56ff25e9b95,De Paul,2021-2022,Midfielder,5.07873438153689,0.2783740820548656
player_3716114b005e,Antony,2021-2022,Unknown,6.5028841299111,4.181664884634932
player_1c3a0b25c3d1,Walker,2021-2022,Defender,3.583672686478683,-1.054908369769425
player_e19ee3730600,João Félix,2021-2022,Unknown,2.9670621448427155,1.3210621222105776
player_c576569835b3,Wöber,2021-2022,Defender,4.402264523016083,-1.487063926161211
