player_id,player_name,position_group,degree,weighted_degree,pagerank,betweenness,closeness,eigenvector
player_b8c068b9a6d3,Kevin Danso,Defender,8,2.7567429540183817,0.00011807023030262239,3.1414777141259485e-06,0.22311281910513314,1.576811937008222e-08
player_d57518839388,Palmer,Midfielder,8,1.530018637007326,0.00011795293624851507,0.00011222076178012992,0.2450554751567776,1.1389441414991889e-06
player_deb7ec6df70f,Esteban Solari,Defender,9,2.594272982231634,0.00011790317256691788,7.637637400306489e-05,0.24723202336050615,3.967176683144625e-08
player_aceea526f969,David Beckham,Midfielder,10,2.9174513673613625,0.00011778124077217343,1.5735232713995024e-05,0.2692103868574457,5.7215851019276195e-05
player_27bf4905b6ac,Fernando Llorente,Forward,8,2.250626320837055,0.00011771545846699406,0.000179592692497255,0.2513607125185552,9.558797593817925e-08
player_721c6ff80a6d,Dodô,Defender,8,3.0392791800212726,0.00011743135904191147,3.0557679761165673e-06,0.23823201828946597,4.5019189418774424e-08
player_d6a956f186a1,Jhon Solís,Midfielder,9,2.7344452394160608,0.0001173980604164175,0.00020430288607236493,0.2617881989178047,3.142164317258398e-05
player_df312cc07493,Isaac Success,Forward,8,2.0699038461532133,0.00011738624730105583,1.963604142533603e-05,0.2230515916575192,2.1754257419983036e-08
player_46d03ff7e303,Josip Mišić,Midfielder,8,2.9618891993871848,0.00011728895964434734,6.404559014462655e-06,0.25583884167453574,8.548314082377223e-05
player_f4e1b0df6006,Zeki Çelik,Defender,9,3.1878567457967377,0.00011728472132147531,1.3147079392386371e-06,0.26549944469850395,4.792244312490301e-07
player_fdceacc984e9,Bruno Tabata,Defender,11,2.6709782267092717,0.00011716401557496835,0.00022508628764691323,0.2690856121300404,1.8060390264653422e-07
player_dde402be06bf,Nico Pareja,Defender,8,2.686039051865493,0.00011709039914273273,2.288412251879964e-05,0.24008979736515626,3.6128485894720985e-08
player_e43315076339,Antonio Nocerino,Midfielder,10,2.8948952328893216,0.00011707395237794808,7.19879702003119e-06,0.2615354913443593,4.215059599688569e-05
player_4c03c766a527,Javier Ontiveros,Midfielder,10,2.226600907591468,0.00011706373079518585,9.671445548515369e-05,0.2680561968207902,2.1350476467974878e-05
player_084de3b72590,Steffen Tigges,Forward,8,1.755587815547469,0.00011690882471099951,2.8190709469279498e-05,0.21303139906693924,5.7999057573633984e-09
player_e01084966f67,Jonathan Silva,Defender,8,2.1005555412927293,0.00011687295249277694,4.384922095020432e-05,0.22835309321795808,3.4701345401229917e-09
player_d9bf62e7b557,Facundo Ferreyra,Forward,9,2.0984947821277666,0.00011672999453439691,0.0002036059542033931,0.2699435403520425,1.5062281803238472e-06
player_21cbeb80617e,Peter Crouch,Forward,7,2.257694635939348,0.00011670378638828108,1.6732928206769957e-06,0.2508487130424048,8.3109166713376e-08
player_659076b337d1,Masaya Okugawa,Midfielder,8,2.6026984091904124,0.00011647073389514854,2.2044899209972424e-05,0.22403528114663726,6.791219606119853e-06
