player_id,player_name,season,position_group,PC1,PC2,kmeans_cluster,dbscan_cluster
player_d3bb6d91a48d,Youssouph Badji,2021-2022,Other,-1.7216120414199465,0.9029637657606522,0,0
player_7f6529c8509f,Miguel Baeza,2021-2022,Other,-1.387820390000883,2.2230250425871505,0,0
player_4154fa13e1fd,Nicola Bagnolini,2021-2022,Other,-2.6857638221948528,1.7244944693837916,0,0
player_3bdb2101af19,Issa Bah,2021-2022,Other,-0.0416965174979979,4.050575319843859,3,0
player_970c1c6ca6b3,Stéphane Bahoken,2021-2022,Other,-1.549363483729634,-0.210237458283895,0,0
player_981797ac0d03,Leon Bailey,2021-2022,Unknown,-0.8069739822080868,-0.2280630303986412,0,0
player_5fbb6d3d9e11,Eric Bailly,2021-2022,Unknown,-0.5082099498020642,0.1873809817794659,0,0
player_59f77db82f67,Dénys Bain,2021-2022,Other,-0.6880467690863745,0.0866495317033593,0,0
player_5445d5bb21c9,Stefan Bajic,2021-2022,Other,-1.9449484124640888,0.1673984244197888,0,0
player_9483c5b16489,Nedim Bajrami,2021-2022,Other,-1.9191949677499165,-0.5897746744235958,0,0
player_2a93b323f7fb,Cédric Bakambu,2021-2022,Other,-0.6883283092255206,0.0899915106211717,0,0
player_5f1d7c97704e,Abdoulaye Bakayoko,2021-2022,Other,-0.9085375179737504,0.156686539948644,0,0
player_b43969ca6c3a,Tiemoué Bakayoko,2021-2022,Unknown,-0.3695947307627947,0.0626793411122771,0,0
player_514744d00cf0,Mitchel Bakker,2021-2022,Unknown,-1.063819085327911,-0.8488083381894064,0,0
player_af049fea541a,Dilane Bakwa,2021-2022,Other,-0.2779295670933586,1.6076132604468634,0,0
player_10600ce8c9d3,Tommaso Baldanzi,2021-2022,Other,-1.407286021437984,1.6958703073594297,0,0
player_d40b595b8791,Ibrahima Baldé,2021-2022,Other,-1.8898402328772932,0.9812808558395372,0,0
player_91a63fbb015a,Keita Baldé,2021-2022,Other,-1.729681256149581,-0.1231974789445366,0,0
player_b6db818376eb,Gareth Bale,2021-2022,Unknown,-0.1935315424395222,-0.0731547901229318,0,0
player_548aabc2547b,Mikel Balenziaga,2021-2022,Other,-1.9100016316716864,-0.5083122401688684,0,0
player_1b316b495d15,Leonardo Balerdi,2021-2022,Other,-1.2375131245927462,-0.0022878423262192,0,0
player_0fcc4dd23d4e,Iván Balliu,2021-2022,Other,-2.245667672556419,-0.8763012244367675,0,0
player_a2477d9b2bb3,Fodé Ballo-Touré,2021-2022,Other,-0.8185656247847315,0.3844746365627416,0,0
player_023fca33041c,Folarin Balogun,2021-2022,Other,-1.9332754130434,0.8500469159795816,0,0
player_af03efe6cac9,Abdoulaye Bamba,2021-2022,Other,-1.5743650809979592,0.4374727290678148,0,0
player_2eb872ba9352,Jonathan Bamba,2021-2022,Unknown,-1.5420656007912232,-1.0916095729420707,0,0
player_157bf12b3eb8,Patrick Bamford,2021-2022,Other,-1.1251833337595054,0.0349442019350532,0,0
player_8f185963fabd,Filippo Bandinelli,2021-2022,Other,-1.688654634711165,-0.3316876213764664,0,0
player_0b9d7d7773b1,Mattia Bani,2021-2022,Other,-1.8263324078019016,-0.1088912631335603,0,0
player_0c327312862a,Simon Banza,2021-2022,Other,0.0130995313527888,0.2103277631721803,0,0
player_2c7c29acf923,Shandon Baptiste,2021-2022,Other,-1.612537579112377,0.0218626250982432,0,0
player_47eb9bc115d3,Antonín Barák,2021-2022,Other,-1.652409902698982,-0.9191013059418406,0,0
player_8c1aa3c5c6a6,Barbero,2021-2022,Other,1.09703053488644,4.900197889511968,3,0
player_5c7355f925f6,Danilo Barbosa,2021-2022,Other,-1.238906186646743,0.3317854425695035,0,0
player_948f51d9a1a9,Barcia,2021-2022,Other,-2.008188640539317,0.6535194581798103,0,0
player_d2626d98ab4a,Bradley Barcola,2021-2022,Unknown,-0.5496596582676345,0.079858792375845,0,0
player_985a0df230b0,Melvin Bard,2021-2022,Other,-1.7334287963343231,-1.1112555064170189,0,0
player_03c0dce62b83,Enis Bardhi,2021-2022,Other,-1.793580741933365,-0.3377982349092568,0,0
player_1846d6a87916,Francesco Bardi,2021-2022,Other,-1.8424596178333017,0.201204710290064,0,0
player_458ab54966ab,Keidi Bare,2021-2022,Other,-1.4574114830468723,-0.2378772059691449,0,0
player_d2cfe169e083,Nicolò Barella,2021-2022,Unknown,-1.2468029688551754,-1.351499309097041,0,0
player_a1623f37a6ad,Kike Barja,2021-2022,Other,-1.405850525393996,0.0432914617971596,0,0
player_e9c7d935e74f,Aymen Barkok,2021-2022,Other,-0.7697361429890986,0.6781728892228248,0,0
player_7294311ccf12,Ashley Barnes,2021-2022,Other,-1.6323221012986593,0.3344558645259073,0,0
player_55660b9a54c3,Harvey Barnes,2021-2022,Other,-1.73771932477145,-0.687753871996832,0,0
player_eebcadd1a22d,Antonio Barragán,2021-2022,Unknown,-0.9132587388774668,-0.3072355881361627,0,0
player_a990afac56cd,Leandro Barreiro Martins,2021-2022,Other,-1.6845276575022017,-0.364288757409179,0,0
player_25384c6053ca,Ander Barrenetxea,2021-2022,Unknown,-0.6090688739737699,-0.3487513325075324,0,0
player_adebde21a579,Jacob Barrett Laursen,2021-2022,Other,-1.8486261251914544,-0.5078073579207015,0,0
player_62f761a26081,Musa Barrow,2021-2022,Other,-1.8448804642584884,-0.7301813657498408,0,0
player_1251800269ab,Abdourahmane Barry,2021-2022,Other,-0.703669995535302,1.112572333418994,0,0
player_2fbd709a9da3,Marc Bartra,2021-2022,Unknown,-1.1318394242337408,-1.0163535729210065,0,0
player_c2fbad2f86ed,Daniele Baselli,2021-2022,Other,-1.2037761498372084,0.8414723652574412,0,0
player_06de17248f6e,Toma Bai?,2021-2022,Other,-1.4705450145796557,-0.0066479834484674,0,0
player_b2c9cf06d964,Amine Bassi,2021-2022,Other,-0.8537456115494773,0.5832367565399355,0,0
player_7635c19136fe,Álvaro Bastida,2021-2022,Other,-1.4240812186353065,0.83691515138184,0,0
player_a218b248bdb4,Alessandro Bastoni,2021-2022,Unknown,-1.0850336284725168,-1.202128696490948,0,0
player_f6019d21aaba,Simone Bastoni,2021-2022,Other,-1.7848984745723346,-0.6660857810104447,0,0
player_73cd1c22e90c,Lewis Bate,2021-2022,Other,-1.3592698240342855,0.6290351844356625,0,0
player_0160e69ce3cd,Rodrigo Battaglia,2021-2022,Other,-1.5283183985496582,0.0399931958882576,0,0
player_3cf184926344,Maximilian Bauer,2021-2022,Other,-1.7547249856617138,-0.2608228878072941,0,0
player_6fdca0de9517,Oliver Baumann,2021-2022,Other,-2.613517122341251,-0.8093957108675173,0,0
player_29f9cdb56d7f,Timo Baumgartl,2021-2022,Other,-1.6686994389805,-0.6775540690854186,0,0
player_da47c992f4f0,Julian Baumgartlinger,2021-2022,Unknown,0.133540464098107,1.2443839961107033,0,0
player_d5ca38b3a6c2,Christoph Baumgartner,2021-2022,Other,-1.6527448552379735,-0.5451853511898773,0,0
player_fa282ab3d812,Jon Bautista,2021-2022,Other,-0.418844445556781,1.5334749200085738,0,0
player_e840a4dd414d,Mohamed Bayo,2021-2022,Other,-1.9699811689197813,-0.8919245813832487,0,0
player_4625ed232bbb,Paul Baysse,2021-2022,Other,3.443384459305101,9.226101792809684,3,0
player_1cb65edd921c,Noah Joel Sarenren Bazee,2021-2022,Other,-1.039820704115699,0.6247453082497797,0,0
player_1364cba01e0e,Bebé,2021-2022,Other,-1.6355507318843172,0.116882596136985,0,0
player_f3488f7aae3a,Ihlas Bebou,2021-2022,Other,-1.9079649917750543,-0.6804135614493807,0,0
player_3d2935dd7d7b,Rodrigo Becão,2021-2022,Other,-2.0251009214385536,-0.931254877639108,0,0
player_989525abcd0c,Mads Bech Sørensen,2021-2022,Other,-1.5679805090538852,0.0687485533150675,0,0
player_bd1d715a5d70,Sheraldo Becker,2021-2022,Unknown,-1.2677756386221266,-0.8254285093824717,0,0
player_69ff2b57386b,Jan Bednarek,2021-2022,Other,-1.8045590782588143,-0.8785033850108196,0,0
player_49c2339760f7,Donny van de Beek,2021-2022,Unknown,1.6650935131463815,0.3771178473480656,0,0
player_a42ca0b1c5bf,Asmir Begovi?,2021-2022,Other,-2.188916259046235,0.2653317184909818,0,0
player_f89743748ee0,Valon Behrami,2021-2022,Other,-1.486042268646526,1.0012822328815392,0,0
player_9205f933f844,Kevin Behrens,2021-2022,Other,-1.1119511156843696,0.1559484843967552,0,0
player_d28d9827e24f,Youcef Belaïli,2021-2022,Other,-1.2766728817566733,-0.1549603181063438,0,0
player_49f19dac8367,Vid Belec,2021-2022,Other,-2.593000325036947,-0.3086552728192342,0,0
player_75bc5fa29e91,Ishak Belfodil,2021-2022,Other,-1.8163292269884408,-0.4528554439696868,0,0
player_c1f58d3c07ae,Haris Belkebla,2021-2022,Other,-1.9988042002904003,-0.5919542943792178,0,0
player_fbb60d55ee65,Stefan Bell,2021-2022,Other,-2.0058354118136688,-0.8276973149889887,0,0
player_99abff99a052,Armel Bella Kotchap,2021-2022,Other,-1.715541009714054,-0.3743600919843624,0,0
player_a00245b99ab3,Raoul Bellanova,2021-2022,Unknown,-1.7415422300737706,-1.0568804134637504,0,0
player_7e331437b28d,Karim Bellarabi,2021-2022,Unknown,-0.2004608141247214,-0.4456086661598611,0,0
player_eefc1ab273d8,Jean-Ricner Bellegarde,2021-2022,Other,-1.842957956552635,-0.637668407585619,0,0
player_b6846c1841f1,Héctor Bellerín,2021-2022,Unknown,-1.3057904983200417,-0.9502567476038088,0,0
player_90dfb7cdc147,Jude Bellingham,2021-2022,Unknown,-1.1656064376981214,-1.3337592003371246,0,0
player_1ccfca17bef8,George Bello,2021-2022,Other,-1.5495518251579807,0.3643402764042965,0,0
player_547563f2b875,Jeanuel Belocian,2021-2022,Other,0.5194943569315117,4.656784107970439,3,0
player_5336e8271234,Andrea Belotti,2021-2022,Other,-1.4576287837916675,-0.4145755338820828,0,0
player_5d0d22b2dadc,Fran Beltrán,2021-2022,Other,-1.8481316213731709,-0.8260878445863092,0,0
player_be8cee3fb3e8,Hatem Ben Arfa,2021-2022,Other,-1.0184692983935335,0.41910731771982,0,0
player_3cf05d355bca,Salim Ben Seghir,2021-2022,Other,-1.4818477883303809,1.4767419458258657,0,0
player_0f1983eb3c68,Wissam Ben Yedder,2021-2022,Unknown,-1.2471780074343604,-1.5181075441364744,0,0
player_29619b87a198,Marco Benassi,2021-2022,Other,-0.6840017914926907,1.00836832711527,0,0
player_e16c12f08df8,Darío Benedetto,2021-2022,Other,-1.2261451646315715,0.8231159397631892,0,0
player_9ed86f1f2c31,László Bénes,2021-2022,Other,-0.8829064951671886,0.3905799249144931,0,0
player_03c0db319e58,Walter Benítez,2021-2022,Unknown,-2.370813439157636,-1.2463532105521915,0,0
player_014858a7a08a,Iker Benito,2021-2022,Other,-1.1345496322195765,1.089507162372204,0,0
player_b66646b1e22b,Loris Benito,2021-2022,Other,-0.5404429501951692,1.067795998543326,0,0
player_565a3e98a576,Pedro Benito,2021-2022,Other,-0.2728520627503458,2.2075577035341034,0,0
player_1f14dac4aad8,Filip Benkovi?,2021-2022,Other,7.028603623457655,11.750555423084954,3,1
player_6977bd4f7158,Ismaël Bennacer,2021-2022,Unknown,-0.6561645916458727,-0.7962373212057424,0,0
player_6efce7e0d9c6,Keanan Bennetts,2021-2022,Other,-0.3734796335218816,2.6323445417488123,0,0
player_900685cba0b9,Saïd Benrahma,2021-2022,Other,-1.840568591975464,-0.7664237959738512,0,0
player_e3fdd5cfde76,Ramy Bensebaini,2021-2022,Unknown,-0.802169543271412,-1.1668512198581529,0,0
player_a4580b68b690,Nabil Bentaleb,2021-2022,Unknown,-0.6238080817336106,-0.9355609452224252,0,0
player_7ec8d917aae2,Christian Benteke,2021-2022,Other,-1.6828505053542473,-0.0766961273810758,0,0
player_a78eb51eafb8,Alessandro Berardi,2021-2022,Other,-2.011407097490347,0.3781016319222771,0,0
player_39ad87fe76aa,Domenico Berardi,2021-2022,Other,-1.4847197463387678,-1.0766052556409675,0,0
player_ad0d33288531,Yuri Berchiche,2021-2022,Unknown,-0.6187510294500476,-0.6934741326713232,0,0
player_356e07dbba57,Álex Berenguer,2021-2022,Other,-1.8796015286593164,-0.4533959212419792,0,0
player_68a71e04327f,Bartosz Bereszy?ski,2021-2022,Other,-2.1658202545269165,-0.7144826519406481,0,0
player_65fbca08757f,Jóhann Berg Gu?mundsson,2021-2022,Other,-1.8138477502515145,0.0378706205188682,0,0
player_56a81aad0011,Patrick Berg,2021-2022,Other,-1.0236363548713794,0.4680705673669897,0,0
player_946de35257fa,Mitchell van Bergen,2021-2022,Other,-2.0771598199159285,0.1498867005613609,0,0
player_fa3d649a8a54,Steven Bergwijn,2021-2022,Unknown,-0.5423595827674418,-0.4317880035866234,0,0
player_8439bd891e39,Etrit Berisha,2021-2022,Other,-2.2508884674622096,0.028547701196758,0,0
player_6294f39605ca,Valon Berisha,2021-2022,Other,-1.251772383500407,0.5504499299510439,0,0
player_c9aeff85abd9,Paul Bernardoni,2021-2022,Other,-2.1058378653728558,-0.2138256806613189,0,0
player_564989cf9096,Juan Bernat,2021-2022,Unknown,-0.5682825385069842,-0.6540035614379971,0,0
player_8c47b7340181,Dimitry Bertaud,2021-2022,Other,-2.0560322224702,0.021595227894516,0,0
player_1c19b46328eb,Jason Berthomier,2021-2022,Other,-1.665781700803696,-0.520140691685982,0,0
player_7b0c04f8b9d0,Nicolò Bertola,2021-2022,Other,1.3937773194195564,2.913983189248223,3,0
player_4cee2300b7d7,Ryan Bertrand,2021-2022,Unknown,-0.5325253960835626,-0.274989630458137,0,0
player_42c0f010208c,Daniel Bessa,2021-2022,Other,-1.143987117063554,0.2247184637891526,0,0
player_aab722da21be,Beto,2021-2022,Other,-1.7698133115239614,-0.7481329500595305,0,0
player_75231141d165,Louis Beyer,2021-2022,Other,-1.337565065618982,-0.3059659681997588,0,0
player_b4dcc587f6db,Bartosz Bialek,2021-2022,Other,-1.4464405435028331,0.9784310851563166,0,0
player_5bb8e64bc1d9,Giulian Biancone,2021-2022,Other,-1.7648265482956926,-0.5364986930181093,0,0
player_89d1e7bb42be,Ermin Bi?ak?i?,2021-2022,Other,-0.0659410131466677,4.061951809915829,3,0
player_6f85fd1c6d70,Mads Bidstrup,2021-2022,Other,-0.2604585250135759,2.142668105599226,0,0
player_88c2e6d62bb1,Pedro Bigas,2021-2022,Other,-1.477324816160105,-0.4102230788139551,0,0
player_e82d8da90d33,El Bilal Touré,2021-2022,Other,-1.511354062117556,-0.1835974702745596,0,0
player_c20ee1274a1a,Jean-Claude Billong,2021-2022,Other,-1.5218145930448284,-0.0511983888748482,0,0
player_3cfe0c94d2c9,Luis Binks,2021-2022,Other,-1.5129742186411896,0.3892831523215352,0,0
player_eace083b67e2,Cristiano Biraghi,2021-2022,Other,-1.982351646748022,-1.1194143822697715,0,0
player_3065be3b2b2f,Davide Biraschi,2021-2022,Other,-1.5508666367214292,0.1435532138938572,0,0
player_8daf277dd711,Tom Bischof,2021-2022,Other,-0.3605748701754928,3.4510989335900333,3,0
player_bb48c4d2a3b0,Yves Bissouma,2021-2022,Other,-1.4480471908169614,-0.5868479022605426,0,0
player_5728d6db6691,Nathan Bitu Mazala,2021-2022,Other,1.2244350070542256,5.4332292980998655,3,0
player_84973003fa3c,Marco Bizot,2021-2022,Other,-3.0035469765435225,-0.846519629998672,0,0
player_ecd671ac91f2,Bjarki Bjarkason,2021-2022,Other,-2.156830662496624,1.4151924424306948,0,0
player_b9558b5eb5fc,Ludovic Blas,2021-2022,Other,-1.8774146316232732,-0.9694650343595614,0,0
player_3d983b285da7,Danny Blum,2021-2022,Other,-1.133887077657498,0.1779250656974434,0,0
player_c060502aa1f6,Myron Boadu,2021-2022,Other,-1.679272661694266,-0.1579906263469377,0,0
player_cf597a337234,Jérôme Boateng,2021-2022,Unknown,-0.9661762866032908,-0.7806946523125088,0,0
player_820ecb59fcf2,Kevin-Prince Boateng,2021-2022,Unknown,-0.7306258910436512,0.2193716492989296,0,0
player_fae665c02ddf,Antonin Bobichon,2021-2022,Other,-1.3669427452954088,1.3841408025834876,0,0
player_bafe18ebd59c,Herbert Bockhorn,2021-2022,Other,-1.53798456451361,0.1143369794820372,0,0
player_2629497418e8,Jean-Paul Boëtius,2021-2022,Other,-1.8077377448963188,-0.4297054416761269,0,0
player_da7e437affbd,Jeremie Boga,2021-2022,Other,-1.427283502841495,0.0046907985911544,0,0
player_41b0273f4db5,Luka Bogdan,2021-2022,Other,-1.607864594304839,0.2587599298964431,0,0
player_209532a400e8,Emil Bohinen,2021-2022,Other,-0.990399745471932,0.1625964764633372,0,0
player_1b2776bd443c,Quentin Boisgard,2021-2022,Other,-1.5973514587362396,0.0677690794737251,0,0
player_20e6a1773c59,Charles Boli,2021-2022,Other,-0.1342421270114789,2.4735401186995256,0,0
player_04a991779ce1,Willy Boly,2021-2022,Other,-1.210394026159548,-0.3099570482503189,0,0
player_0e271a23c04c,Giacomo Bonaventura,2021-2022,Other,-1.676796550730426,-0.6714062112844612,0,0
player_ff21450591e8,Federico Bonazzoli,2021-2022,Other,-1.7169232171728233,-0.5063845815562263,0,0
player_5054eae2737e,Tarsis Bonga,2021-2022,Other,2.5931205908411354,4.438268346115892,3,0
player_cecd12bbc1a7,Kevin Bonifazi,2021-2022,Other,-1.6358320897580845,-0.0146884007901122,0,0
player_001df1453773,Solomon Bonnah,2021-2022,Other,7.587175983608283,14.624108663379513,3,1
player_dd045090c225,Rafael Borré,2021-2022,Unknown,-1.2623310981108906,-1.179799251187277,0,0
player_8e2cb25cb464,Sven Botman,2021-2022,Unknown,-1.047521190395638,-1.3219826143848974,0,0
player_169f7d82a642,Denis Bouanga,2021-2022,Other,-1.6994384245594056,-0.7999183482542006,0,0
player_49b53929d414,Hicham Boudaoui,2021-2022,Other,-1.685873279945076,-0.3054361645761437,0,0
player_3f592b03170d,Ryad Boudebouz,2021-2022,Other,-1.8551042869326304,-0.7553794389178545,0,0
player_4feb61100093,Sofiane Boufal,2021-2022,Other,-1.57437692620459,-0.7964696374575375,0,0
player_6d413a80d2df,Farid Boulaya,2021-2022,Other,-1.8666462262014432,-0.4334691136399377,0,0
player_431b5dc5cb1d,Ismaëlben Boura,2021-2022,Other,-1.044732298539208,1.0083859138284916,0,0
player_c1d8b4bde546,Mehdi Bourabia,2021-2022,Other,-0.537777693674456,-0.3909823413682657,0,0
player_bf71cee9825f,Benjamin Bourigeaud,2021-2022,Other,-2.020921173486135,-1.2139405733809403,0,0
player_b7d9b246626e,Redwan Bourles,2021-2022,Other,-1.779317163495482,1.6572273185706483,0,0
player_4b0326316d8e,Edoardo Bove,2021-2022,Other,0.383734627235557,0.0591896121219036,0,0
player_ab82704e38fe,Jarrod Bowen,2021-2022,Other,-2.083504516838531,-0.9980698321331556,0,0
player_d71c0840ccce,Dedryck Boyata,2021-2022,Other,-2.000311164414247,-0.4912221449398656,0,0
player_b137c035400c,Lucas Boyé,2021-2022,Other,-1.5092679142428391,-0.5177899886733129,0,0
player_c7dffca8bb5b,Domagoj Bradari?,2021-2022,Other,-1.331069466307002,0.6103787691268178,0,0
player_dbc104f58c16,Bilal Brahimi,2021-2022,Other,-1.5067582548115592,0.4022980678584827,0,0
player_03efe05c525c,Martin Braithwaite,2021-2022,Other,-0.6107290099462057,-0.1534511155237659,0,0
player_e7ab5bb9641e,Julian Brandt,2021-2022,Unknown,-0.9731020126143732,-1.288172469844185,0,0
player_6f55883b1054,Jarrad Branthwaite,2021-2022,Other,-1.1846388249412887,-0.1601546364204281,0,0
player_5e89cc79b7b0,Darko Braanac,2021-2022,Other,-2.080410546004482,-0.5107311458864287,0,0
player_0c758d16c68a,Lilian Brassier,2021-2022,Other,-1.9575966886243297,-0.6247333391683644,0,0
player_3645090159ca,Claudio Bravo,2021-2022,Unknown,-1.7770289964585355,-0.5825977230919385,0,0
player_7596d73264ef,Iker Bravo,2021-2022,Other,-1.939048403130812,0.9233997510196352,0,0
player_f05a70cf9259,Fabian Bredlow,2021-2022,Other,-1.5900035228766995,-0.0274286698983668,0,0
player_0809ce0cbc94,Josip Brekalo,2021-2022,Other,1.1221563204293532,1.986225475220446,0,0
player_049f6d5c9c17,Gleison Bremer,2021-2022,Other,-1.778290357465336,-0.959972917556042,0,0
player_09520839343d,Jimmy Briand,2021-2022,Unknown,0.0140082047449068,-0.0956536218876477,0,0
player_857ca5cb9be6,Yan Brice Eteki,2021-2022,Other,-1.1224898551227638,0.9194997879585384,0,0
player_a9811a1fea84,Brian Brobbey,2021-2022,Other,-0.7880067112933065,0.6448624129549729,0,0
player_4b98f96e09cf,Armando Broja,2021-2022,Other,-2.0936374645378564,-0.4568758396129038,0,0
player_9890969014ea,Dylan Bronn,2021-2022,Other,-1.8667214820117863,-0.7290448715114676,0,0
player_a71ab111b657,Daniel Brosinski,2021-2022,Other,-1.81868116496889,0.5084928064291112,0,0
player_887ac0253411,Josh Brownhill,2021-2022,Other,-2.0897989758163176,-0.8163110803964224,0,0
player_51db46bfded0,Marcelo Brozovi?,2021-2022,Other,-1.5399457588675292,-1.081538598354868,0,0
player_2f631206f920,Cédric Brunner,2021-2022,Other,-2.0183151919179068,-0.4293396079306071,0,0
player_bfe84886d1d5,Lewis Brunt,2021-2022,Other,-0.4612019581591834,2.0457953672894678,0,0
player_cfdb5ed8b88e,Jacob Bruun Larsen,2021-2022,Other,-1.670646137289089,-0.0637679907769706,0,0
player_7d4ef62de508,Bryan,2021-2022,Other,-1.6314573638312329,0.2982812503947127,0,0
player_582fda602dfa,Ante Budimir,2021-2022,Other,-1.7896366502794714,-0.4395291326844103,0,0
player_44471f51e106,Emi Buendía,2021-2022,Other,-1.6748898471861662,-0.5994662538184965,0,0
player_210fd9a15076,Osman Bukari,2021-2022,Other,-1.4618292520958327,-0.141613608520845,0,0
player_d1626776c3c9,Aleksander Buksa,2021-2022,Other,-1.879924988856108,1.264484237583461,0,0
player_750be75c525c,Alessandro Buongiorno,2021-2022,Other,-1.547906267266764,0.0474300253894143,0,0
player_89cfc4a5fc4a,Sascha Burchert,2021-2022,Other,-2.277866915943356,-0.1803240204939871,0,0
player_e49ff3755aa3,Delano Burgzorg,2021-2022,Other,4.412056410466847,1.2901507691297545,1,0
player_413996d604ce,Jonathan Burkardt,2021-2022,Other,-2.081753705309076,-0.8924898270847154,0,0
player_ffb988e49190,Roman Bürki,2021-2022,Unknown,-1.2120568181497209,-0.1591249852238309,0,0
player_9c5318fae755,Dan Burn,2021-2022,Other,-1.1036583512491245,-0.2812391337344196,0,0
player_802c51154dc7,Maxime Busi,2021-2022,Other,-1.5083185161103458,-0.3139436886580334,0,0
player_4f001b4be3ab,Gianluca Busio,2021-2022,Other,-1.660468177481683,-0.4340713357476717,0,0
player_17ee86830568,Oriol Busquets,2021-2022,Other,-1.249710023181016,0.6422738319899802,0,0
player_266ef6087573,Jack Butland,2021-2022,Other,-1.972834602728996,-0.0415608344888615,0,0
player_24d1b5138474,Adrián Butzke,2021-2022,Other,-2.7336482075847166,1.6645203640667228,0,0
player_6d41cfb773c2,Marcin Bu?ka,2021-2022,Other,-1.508640193953357,0.1664385579594579,0,0
player_1cc509fea879,Jamie Bynoe-Gittens,2021-2022,Other,-0.8578154993819861,0.664985351062861,0,0
player_415899e01a84,Sam Byram,2021-2022,Other,-1.4350573635609831,-0.0361542456425769,0,0
player_284ff7ec3eff,Erick Cabaco,2021-2022,Other,-1.4618173289544762,0.7976059423817085,0,0
player_3a47c653b093,Willy Caballero,2021-2022,Other,-1.7662289328325371,0.4264118772150697,0,0
player_9d01ed86b736,Rémy Cabella,2021-2022,Unknown,-0.4191640388718152,-0.2105254848816281,0,0
player_1a857322f6ce,Jimmy Cabot,2021-2022,Other,-1.4058572318047058,-0.6432005663011803,0,0
player_7d5215fdb95a,Leandro Cabrera,2021-2022,Other,-2.331700720569004,-1.0139802279822208,0,0
player_30b9c955206f,Liberato Cacace,2021-2022,Other,-1.1633089202803633,0.3539530709446662,0,0
player_bc552393e52c,Martín Cáceres,2021-2022,Unknown,-0.8457242348925385,-0.4054577574884753,0,0
player_41c98e206098,Anthony Caci,2021-2022,Other,-1.8519145301223796,-0.717095739870371,0,0
player_6531e2edeb4a,Mathieu Cafaro,2021-2022,Other,-0.8831975336974887,0.9359396149515028,0,0
player_3c2a65d110b3,Yannick Cahuzac,2021-2022,Other,-1.6885631658463511,0.3263717853058216,0,0
player_f9befc996a58,Felipe Caicedo,2021-2022,Other,-0.8899072560652184,0.4204975210399191,0,0
player_43ba7bbdcb28,Moisés Caicedo,2021-2022,Other,-0.958822697856242,-0.1915217441930647,0,0
player_cfe1039fd695,Marc-Aurèle Caillard,2021-2022,Other,-2.498107772389479,-0.1446291538708293,0,0
player_498e68f6fca2,Jens Cajuste,2021-2022,Unknown,-0.3300118648998149,-0.4458524946381786,0,0
player_ba918fe3030e,Cala,2021-2022,Other,-1.707690230381338,0.324226784685389,0,0
player_fa83f49c2738,Davide Calabria,2021-2022,Unknown,-1.077970139483531,-1.1286031065003912,0,0
player_57c3934fbd2c,Riccardo Calafiori,2021-2022,Other,-1.095236210694965,1.7636136893771093,0,0
player_6b3ec7f2f524,Mattia Caldara,2021-2022,Unknown,-1.431034207554703,-1.1902080216646065,0,0
player_f98db2b09887,Calderón,2021-2022,Other,-0.3650047769004009,0.9256575711472268,0,0
player_8c9b10deaedd,Fernando Calero,2021-2022,Other,-1.5110610882584028,-0.0604791642401676,0,0
player_cbbf7c61c3b2,Duje ?aleta-Car,2021-2022,Other,-1.5078451321237665,-0.7662171191587938,0,0
player_fbb477cdd1c3,Hakan Çalhanoðlu,2021-2022,Other,-1.4894521117899244,-0.8270356135876932,0,0
player_d79631aff02f,Daniel Caligiuri,2021-2022,Unknown,-1.148244531453171,-0.9817755486314916,0,0
player_328c50b5e354,José Callejón,2021-2022,Unknown,-1.3325368406396394,-0.6476316502644661,0,0
player_c2205b107288,Lucas Calodat,2021-2022,Other,-1.5894058485388918,1.170887732801135,0,0
player_c0ffa3a41788,Dominic Calvert-Lewin,2021-2022,Other,-1.644351057481252,-0.3293854933510132,0,0
player_9fb947b00475,Mahdi Camara,2021-2022,Other,-1.84284662389835,-1.0408517807307345,0,0
player_5ee491c6b7af,Mamadou Camara,2021-2022,Other,-0.0170301205585903,1.4517299661058056,0,0
player_71f4267a9a88,Víctor Camarasa,2021-2022,Other,-1.1202529690147334,0.9624148669810856,0,0
player_1d89b2af6681,Andrea Cambiaso,2021-2022,Other,-1.632826724046722,-0.4492656478862731,0,0
player_1e3b43b03083,José Campaña,2021-2022,Other,-1.2670345975137998,-0.4053366436702659,0,0
player_91805dfbfd34,Chem Campbell,2021-2022,Other,3.062172903592145,7.873953655229538,3,0
player_369b00b2a3d6,Sergio Canales,2021-2022,Other,-1.780853783689101,-0.9913235162832056,0,0
player_7fe4c8b6501d,Matteo Cancellieri,2021-2022,Other,-0.9154508745165636,0.6248787547776934,0,0
player_d004b9833006,Fali Candé,2021-2022,Other,-1.3034993404974893,-0.2219883326332852,0,0
player_7c4a7f5213fe,Antonio Candreva,2021-2022,Other,-2.140434291228701,-1.0226769988590017,0,0
player_d13f6e85f993,Sergi Canós,2021-2022,Other,-1.971403349473644,-0.4091556981629909,0,0
player_75d16d6efd8c,Álex Cantero,2021-2022,Other,-1.6423439803293864,0.3363441580830176,0,0
player_937f260ae36a,Todd Cantwell,2021-2022,Other,-1.3043445075801747,0.4360475681220715,0,0
player_aec8b306f946,Ander Capa,2021-2022,Other,-2.0296318043651067,1.6551972380772664,0,0
player_8a05eb0ec64c,Pierrick Capelle,2021-2022,Other,-1.6460144942268116,-0.0846802693889431,0,0
player_ace1ee754005,Leonardo Capezzi,2021-2022,Other,-1.232992687132502,0.6342744269408872,0,0
