player_id,degree,strength,pagerank,eigenvector,betweenness
player_f220edafd05e,7,3.198152405616686,4.614295663986831e-06,0.0,2.475721952466138e-06
player_feee7265221f,34,12.04192418174078,1.8157137857123367e-05,0.0,0.005610784564272936
player_bf5dce39f176,22,7.649102335769401,1.2803494109804664e-05,0.0,0.002140700868898543
player_6a73df819b1f,5,1.6219468394541727,3.197612945885871e-06,0.0,1.890067297044041e-06
player_9cac928bd847,12,4.646040788618681,6.995982747348238e-06,0.0,0.00019374520828009198
player_5ee31c8ba2cc,14,4.0670675064668655,7.54300370954457e-06,0.0,0.0011594364937388192
player_7de3d6cd392b,8,3.2121285249271887,5.193451580968162e-06,0.0,6.0535394837720416e-05
player_2a7a67917f74,74,34.40129247629245,4.1423341838064534e-05,0.0,0.020202583269443734
player_6a21f50f2a89,6,2.4491516285573396,4.036345844256584e-06,0.0,3.2743419371326345e-06
player_8a4f22f428c0,31,13.606465081141474,1.770332829765857e-05,0.0,0.0006138991822131356
player_f4a3a2a91a5b,29,12.360980794352088,1.637189909835128e-05,0.0,0.0008819959110656784
player_e93e18f6de9d,31,11.216408163070358,1.6190746677486753e-05,0.0,0.0032209408808246015
player_9421124577c2,11,4.5397064964132365,6.49271546451373e-06,0.0,0.00020316892409915664
player_eac792c93e91,5,2.002990025316376,3.330373875772836e-06,0.0,1.3070747082374988e-05
player_47947c0ab827,16,8.259238025176291,9.149970081938422e-06,0.0,0.00039308075645284944
player_5b28926f6510,60,21.425467574064754,3.12908961725264e-05,0.0,0.015421644731237754
player_27c3587610d7,7,2.845891055293586,4.147931204051044e-06,0.0,0.0004429146434960388
player_6e8ef98b045d,39,14.423471572438025,2.1612481948427434e-05,0.0,0.002696034585569469
player_27aacb391c52,40,16.43730657907986,2.1757973153120413e-05,0.0,0.0022041379163472187
player_dfca20878a80,40,15.258478538404516,2.1319618647025142e-05,0.0,0.00271858228980322
player_a21d85a2df18,46,22.18839542522985,2.3925546917668962e-05,0.0,0.011195667220376522
player_70080aa08b4f,50,21.552337239316582,2.568493521620788e-05,0.0,0.027579595791805092
player_af03efe6cac9,8,3.0521277672407643,5.257679967990705e-06,0.0,0.00019640727489564697
player_eb7cb17f1598,29,9.98387325443482,1.5228861246402958e-05,0.0,0.0024871422182468693
player_e80e8e281750,43,15.005071117187699,2.4358404746186937e-05,0.0,0.012246198568872987
player_2aea2b722e0d,25,8.716876159863327,1.3840610961173622e-05,0.0,0.007162263608484538
player_94d865dd97c6,27,14.30614938887363,1.5012585500485532e-05,0.0,0.004756447525342874
player_5b11bebd3875,15,6.314949294107813,8.454922269005465e-06,0.0,0.0028436728000681487
player_7cd26b18c1f3,11,5.044242413019523,7.005839414628781e-06,0.0,0.00021136808927506602
player_ece9d25a0ca6,34,13.854024735052748,1.8452594416970244e-05,0.0,0.0017470078371241162
player_132ab4399584,5,2.131904847170989,3.437279296800378e-06,0.0,2.582204617088338e-06
player_53129dc24004,33,13.301538053648455,1.754116890067666e-05,0.0,0.007626714370900417
player_f296f440999d,7,3.388067462248864,4.739571905634527e-06,0.0,2.6620666155549874e-06
player_f657852497ba,13,4.57677639670822,7.258532147500107e-06,0.0,0.0004501288440241928
player_62bf43e2db26,55,27.086769148451168,2.9286645627635508e-05,0.0,0.014161156188772468
player_4c9be00c4531,6,2.675317145720594,4.6728927085451944e-06,0.0,2.715307947866087e-06
player_1cabacfdc6cb,7,3.419255987251594,5.070419852021984e-06,0.0,4.924823238776727e-06
player_9b8a9d7b4531,30,12.706464909669576,1.6492528427930845e-05,0.0,0.0031606716926484368
player_daf3862bca41,35,15.582662892647447,1.8590259619996145e-05,0.0,0.00034534990203594854
player_1070e1455da5,35,13.682452567089896,1.8313371286388816e-05,0.0,0.004407583695374393
player_6eeca279b335,9,3.741610239204253,5.358773039393363e-06,0.0,6.49544254195417e-06
player_c8f759a53985,6,2.4463270892754534,3.7323986811705533e-06,0.0,2.126991225828435e-05
player_77d011803166,10,4.164393643743972,5.590917276438494e-06,0.0,0.0006741683703893006
player_3f3bce919969,17,6.61579864040029,9.071536083951714e-06,0.0,0.00043412982366470735
player_1991054e095e,10,5.333067711092655,6.2869188357022044e-06,0.0,6.0002981514609415e-05
