match_id,season,date,home_team_id,away_team_id,stadium,city,country,referee,home_score,away_score,possession_home,possession_away
m_378,2023-2024,05-03-2024,240dd2121e44,84d0447bddc0,Allianz Arena,Munich,Alemania,Slavko Vinčić,3,0,0.6,0.4
m_379,2023-2024,20-02-2024,db41658ae019,216584413ea9,San Siro,Milán,Italia,István Kovács,1,0,0.56,0.44
m_380,2023-2024,13-03-2024,216584413ea9,db41658ae019,Wanda Metropolitano,Madrid,España,Szymon Marciniak,2,1,0.47,0.53
m_381,2023-2024,20-02-2024,ea7d100031c0,9457f1ba26ee,Philips Stadion,Eindhoven,Paises Bajos,Srdjan Jovanovic,1,1,0.55,0.45
m_382,2023-2024,12-03-2024,9457f1ba26ee,ea7d100031c0,BVB Stadion Dortmund,Dortmund,Alemania,Daniele Orsato,2,0,0.58,0.42
m_383,2023-2024,21-02-2024,8493f398f200,4fc9baf21034,Estadio do Dragao,Porto,Portugal,Serdar Gözübüyük,1,0,0.35,0.65
m_384,2023-2024,12-03-2024,4fc9baf21034,8493f398f200,Emirates Stadium,Londres,Inglaterra,Clément Turpin,1,0,0.58,0.42
m_385,2023-2024,21-02-2024,c600c031a1ea,550d05ab240e,Stadio Diego Armando Maradona,Napoles,Italia,Felix Zwayer,1,1,0.49,0.51
m_386,2023-2024,12-03-2024,550d05ab240e,c600c031a1ea,Camp Nou,Barcelona,España,Danny Makkelie,3,1,0.49,0.51
m_387,2023-2024,09-04-2024,4fc9baf21034,240dd2121e44,Emirates Stadium,Londres,Inglaterra,Glenn Nyberg,2,2,0.59,0.41
m_388,2023-2024,17-04-2024,240dd2121e44,4fc9baf21034,Allianz Arena,Munich,Alemania,Danny Makkelie,1,0,0.51,0.49
m_389,2023-2024,09-04-2024,93330b415214,ebf2d2f5d61d,Santiago Bernabeu,Madrid,España,François Letexier,3,3,0.38,0.62
m_390,2023-2024,17-04-2024,ebf2d2f5d61d,93330b415214,Etihad Stadium,Manchester,Inglaterra,Daniele Orsato,1,1,0.67,0.33
m_391,2023-2024,10-04-2024,bdec8a408440,550d05ab240e,Parc des Princes,Paris,Francia,Anthony Taylor,2,3,0.41,0.59
m_392,2023-2024,16-04-2024,550d05ab240e,bdec8a408440,Camp Nou,Barcelona,España,István Kovács,1,4,0.33,0.67
m_393,2023-2024,10-04-2024,216584413ea9,9457f1ba26ee,Wanda Metropolitano,Madrid,España,Marco Guida,2,1,0.33,0.67
m_394,2023-2024,16-04-2024,9457f1ba26ee,216584413ea9,Signal Iduna Park,Dortmund,Alemania,Slavko Vinčić,4,2,0.52,0.48
m_395,2023-2024,30-04-2024,240dd2121e44,93330b415214,Allianz Arena,Munich,Alemania,Clément Turpin,2,2,0.52,0.48
m_396,2023-2024,08-05-2024,93330b415214,240dd2121e44,Santiago Bernabeu,Madrid,España,Szymon Marciniak,2,1,0.57,0.43
m_397,2023-2024,01-05-2024,9457f1ba26ee,bdec8a408440,Signal Iduna Park,Dortmund,Alemania,Anthony Taylor,1,0,0.43,0.57
m_398,2023-2024,07-05-2024,bdec8a408440,9457f1ba26ee,Parc des Princes,Paris,Francia,Daniele Orsato,0,1,0.3,0.7
m_399,2023-2024,01-06-2024,93330b415214,9457f1ba26ee,Wembley Stadium,Londres,Inglaterra,Slavko Vinčić,2,0,0.57,0.43
m_400,2024-2025,11-02-2025,ebf2d2f5d61d,93330b415214,Etihad Stadium,Manchester,Inglaterra,Clément Turpin,2,3,0.54,0.46
m_401,2024-2025,11-02-2025,ed501eaf91a9,bdec8a408440,Stade de Roudourou,Guingamp,Francia,Irfan Peljto,0,3,0.38,0.62
m_402,2024-2025,11-02-2025,fdb4b66db097,f711ec7a2ed3,Allianz Stadium,Turín,Italia,Daniel Siebert,2,1,0.47,0.53
m_403,2024-2025,11-02-2025,49a73cc8acd2,9457f1ba26ee,José Alvalade,Lisboa,Portugal,Espen Eskås,0,3,0.46,0.54
m_404,2024-2025,12-02-2025,cdae7c289430,088d5f86b6f2,De Kuip,Rotterdam,Países Bajos,José María Sánchez,1,0,0.46,0.54
m_405,2024-2025,12-02-2025,d2c242b776f7,e4bbc3bef62e,Stade Louis II,Mónaco,Mónaco,Maurizio Mariani,0,1,0.44,0.56
m_406,2024-2025,12-02-2025,84f918364fcc,240dd2121e44,Celtic Park,Glasgow,Escocia,Jesús Gil Manzano,1,2,0.43,0.57
m_407,2024-2025,12-02-2025,1775173b4ba8,e341c0b20802,Jan Breydel,Brujas,Bélgica,Umut Meler,2,1,0.54,0.46
m_408,2024-2025,18-02-2025,088d5f86b6f2,cdae7c289430,San Siro,Milán,Italia,Szymon Marciniak,1,1,0.56,0.44
m_409,2024-2025,18-02-2025,e4bbc3bef62e,d2c242b776f7,Estádio da Luz,Lisboa,Portugal,Glenn Nyberg,3,3,0.4,0.6
m_410,2024-2025,18-02-2025,240dd2121e44,84f918364fcc,Allianz Arena,Múnich,Alemania,Benoît Bastien,1,1,0.67,0.33
m_411,2024-2025,18-02-2025,e341c0b20802,1775173b4ba8,New Balance Arena,Bérgamo,Italia,Felix Zwayer,1,3,0.65,0.35
m_412,2024-2025,19-02-2025,bdec8a408440,ed501eaf91a9,Parc des Princes,París,Francia,Michael Oliver,7,0,0.32,0.68
m_413,2024-2025,19-02-2025,f711ec7a2ed3,fdb4b66db097,Philips Stadion,Eindhoven,Países Bajos,Slavko Vinčić,3,1,0.59,0.41
m_414,2024-2025,19-02-2025,93330b415214,ebf2d2f5d61d,Santiago Bernabéu,Madrid,España,István Kovács,3,1,0.48,0.52
m_415,2024-2025,19-02-2025,9457f1ba26ee,49a73cc8acd2,Signal Iduna Park,Dortmund,Alemania,Davide Massa,0,0,0.55,0.45
m_416,2024-2025,04-03-2025,93330b415214,f53424f05135,Santiago Bernabéu,Madrid,España,Clément Turpin,2,1,0.51,0.49
m_417,2024-2025,04-03-2025,f711ec7a2ed3,4fc9baf21034,Philips Stadion,Eindhoven,Países Bajos,Jesús Gil Manzano,1,7,0.53,0.47
m_418,2024-2025,04-03-2025,9457f1ba26ee,bbb5244b71d6,Signal Iduna Park,Dortmund,Alemania,José María Sánchez,1,1,0.43,0.57
m_419,2024-2025,04-03-2025,1775173b4ba8,568cd44a200f,Jan Breydel,Brujas,Bélgica,João Pinheiro,1,3,0.56,0.44
m_420,2024-2025,05-03-2025,cdae7c289430,8c5830f24228,De Kuip,Rotterdam,Países Bajos,Espen Eskås,0,2,0.42,0.58
m_421,2024-2025,05-03-2025,e1e2b54b5c32,240dd2121e44,BayArena,Leverkusen,Alemania,Michael Oliver,0,2,0.35,0.65
m_422,2024-2025,05-03-2025,95adec7330c0,6096c6fc3b0f,Estádio da Luz,Lisboa,Portugal,Felix Zwayer,0,1,0.52,0.48
m_423,2024-2025,05-03-2025,bdec8a408440,afce84ff2264,Parc des Princes,París,Francia,Davide Massa,0,1,0.3,0.7
m_424,2024-2025,11-03-2025,6096c6fc3b0f,95adec7330c0,Lluís Companys,Barcelona,España,François Letexier,3,1,0.65,0.35
m_425,2024-2025,11-03-2025,8c5830f24228,cdae7c289430,San Siro,Milán,Italia,Ivan Kružliak,2,1,0.44,0.56
m_426,2024-2025,11-03-2025,afce84ff2264,bdec8a408440,Anfield,Liverpool,Inglaterra,István Kovács,0,1,0.0,0.0
m_427,2024-2025,11-03-2025,240dd2121e44,e1e2b54b5c32,Allianz Arena,Múnich,Alemania,Slavko Vinčić,3,0,0.47,0.53
m_428,2024-2025,12-03-2025,bbb5244b71d6,9457f1ba26ee,Pierre-Mauroy,Villeneuve-d'Ascq,Francia,Sandro Schärer,1,2,0.5,0.5
m_429,2024-2025,12-03-2025,568cd44a200f,1775173b4ba8,Villa Park,Birmingham,Inglaterra,Daniel Siebert,3,0,0.53,0.47
m_430,2024-2025,12-03-2025,4fc9baf21034,f711ec7a2ed3,Emirates Stadium,Londres,Inglaterra,Rade Obrenovič,2,2,0.51,0.49
m_431,2024-2025,12-03-2025,f53424f05135,93330b415214,Metropolitano,Madrid,España,Szymon Marciniak,1,0,0.38,0.62
m_432,2024-2025,08-04-2025,240dd2121e44,8c5830f24228,Allianz Arena,Múnich,Alemania,Sandro Schärer,1,2,0.58,0.42
m_433,2024-2025,08-04-2025,4fc9baf21034,93330b415214,Emirates Stadium,Londres,Inglaterra,Irfan Peljto,3,0,0.53,0.47
m_434,2024-2025,09-04-2025,6096c6fc3b0f,9457f1ba26ee,Lluís Companys,Barcelona,España,Felix Zwayer,4,0,0.6,0.4
m_435,2024-2025,09-04-2025,bdec8a408440,568cd44a200f,Parc des Princes,París,Francia,Szymon Marciniak,3,1,0.25,0.75
m_436,2024-2025,15-04-2025,568cd44a200f,bdec8a408440,Villa Park,Birmingham,Inglaterra,Michael Oliver,3,2,0.34,0.66
m_437,2024-2025,15-04-2025,9457f1ba26ee,6096c6fc3b0f,Signal Iduna Park,Dortmund,Alemania,Anthony Taylor,3,1,0.46,0.54
m_438,2024-2025,16-04-2025,93330b415214,4fc9baf21034,Santiago Bernabéu,Madrid,España,Clement Turpin,1,2,0.66,0.34
m_439,2024-2025,16-04-2025,8c5830f24228,240dd2121e44,San Siro,Milán,Italia,Slavko Vinčić,2,2,0.62,0.38
m_440,2024-2025,29-04-2025,4fc9baf21034,bdec8a408440,Emirates Stadium,Londres,Inglaterra,Sandro Schärer,0,1,0.48,0.52
m_441,2024-2025,30-04-2025,6096c6fc3b0f,8c5830f24228,Lluís Companys,Barcelona,España,Danny Makkelie,3,3,0.72,0.28
m_442,2024-2025,06-05-2025,8c5830f24228,6096c6fc3b0f,San Siro,Milán,Italia,Slavko Vincic,4,3,0.71,0.29
m_443,2024-2025,07-05-2025,bdec8a408440,4fc9baf21034,Parc des Princes,París,Francia,István Kovács,2,1,0.54,0.46
m_444,2024-2025,31-05-2025,bdec8a408440,8c5830f24228,Allianz Arena,Múnich,Alemania,István Kovács,5,0,0.59,0.41
