player_id,player_name,nationality,age,height_cm,weight_kg,position,team_id
player_d8425c845424,Noni Madueke,England,NULL,182,65,Forward,team_7b081adf1f58
player_0985718340a4,Sávio,Brazil,NULL,176,66,Forward,team_7b081adf1f58
player_f3823b2314c2,Yorbe Vertessen,Belgium,NULL,176,NULL,Forward,team_7b081adf1f58
player_ca4c45e5617a,Abe Knoop,Netherlands,NULL,NULL,NULL,Goalkeeping,team_7b081adf1f58
player_9a4ee5cb1f47,Martin Jedlička,Czech Republic,NULL,187,78,Republic,team_71773ab35248
player_445d5bcf3992,Jindřich Staněk,Czech Republic,NULL,191,93,Republic,team_71773ab35248
player_24b3ce4e9bf7,Marián Tvrdoň,Slovakia,NULL,194,86,Republic,team_71773ab35248
player_98ba66241fcf,Milan Havel,Czech Republic,NULL,183,76,Republic,team_71773ab35248
player_cee2de798a4e,Lukáš Hejda,Czech Republic,NULL,189,85,Republic,team_71773ab35248
player_9b0aa58bec95,Libor Holík,Czech Republic,NULL,174,72,Republic,team_71773ab35248
player_ee42997dc175,Václav Jemelka,Czech Republic,NULL,186,77,Republic,team_71773ab35248
player_6c6b481bc6c0,Filip Kaša,Czech Republic,NULL,190,84,Republic,team_71773ab35248
player_a4b7ef0f8520,Luděk Pernica,Czech Republic,NULL,187,90,Republic,team_71773ab35248
player_dbfd224999c3,Radim Řezník,Czech Republic,NULL,183,82,Republic,team_71773ab35248
player_b58d88b5a3f1,Mohamed Tijani,Benin,NULL,188,78,Republic,team_71773ab35248
player_b4e32671c57a,Adam Alexandr,Czech Republic,NULL,178,72,Republic,team_71773ab35248
player_270044afa37d,Marko Alvir,Croatia,NULL,181,78,Republic,team_71773ab35248
player_097aeb730724,Pavel Bucha,Czech Republic,NULL,177,73,Republic,team_71773ab35248
player_b59aeb574d02,Aleš Čermák,Czech Republic,NULL,181,74,Republic,team_71773ab35248
player_d383a0446ab2,Erik Jirka,Slovakia,NULL,184,73,Republic,team_71773ab35248
player_3f7686ae8084,Lukáš Kalvach,Czech Republic,NULL,183,77,Republic,team_71773ab35248
player_2c5676f679a6,Jan Kopic,Czech Republic,NULL,180,81,Republic,team_71773ab35248
player_c66a48d593fb,Dominik Kříž,Czech Republic,NULL,177,68,Republic,team_71773ab35248
player_4d49bd588f06,Modou N'Diaye,Senegal,NULL,184,71,Republic,team_71773ab35248
player_c3de772e4f2d,Václav Pilař,Czech Republic,NULL,171,71,Republic,team_71773ab35248
player_d16d440ab34d,Adam Vlkanova,Czech Republic,NULL,169,60,Republic,team_71773ab35248
player_dfa7f95264d3,Fortune Bassey,Nigeria,NULL,186,77,Republic,team_71773ab35248
player_e8dddcd9a98a,Tomáš Chorý,Czech Republic,NULL,199,101,Republic,team_71773ab35248
player_00d72a0129f7,René Dedič,Slovakia,NULL,193,87,Republic,team_71773ab35248
player_1bd8096cdabd,Jan Kliment,Czech Republic,NULL,185,76,Republic,team_71773ab35248
player_337a55c91e97,Jhon Mosquera,Colombia,NULL,186,78,Republic,team_71773ab35248
player_429f348c9df2,Petr Pejša,Czech Republic,NULL,NULL,NULL,Republic,team_71773ab35248
player_b9cf2abcb786,Jan Sýkora,Czech Republic,NULL,171,64,Republic,team_71773ab35248
player_9032acea8261,Michal Bílek,Czech Republic,NULL,177,70,Republic,team_71773ab35248
player_bc33411b6dd0,Samuel Grandsir,France,NULL,170,65,Forward,team_d41d8cd98f00
player_a3429628369f,Moussa Sylla,France,NULL,181,70,Forward,team_d41d8cd98f00
player_7ebae0f17cb3,Kaveh Rezaei,Iran,NULL,185,74,Forward,team_d41d8cd98f00
player_cececef85938,Pablo Rosario,Netherlands,NULL,179,73,Midfielder,team_d41d8cd98f00
player_a796b5f5377f,Milan Pavkov,Serbia,NULL,193,78,Arabia,team_d41d8cd98f00
player_013d5404fc8c,Marek Hamšík,Slovakia,NULL,183,79,Midfielder,team_d41d8cd98f00
player_3f504902f6be,Emre Akbaba,Turkey,NULL,180,73,Midfielder,team_d41d8cd98f00
player_606f94ed5497,Álex Baena,Spain,NULL,174,69,Forward,team_3e0ef33c950b
player_ec31bf34ab0e,Fer Niño,Spain,NULL,191,81,Forward,team_3e0ef33c950b
player_3adc3cf09f48,Nicolas Jackson,Senegal,NULL,186,80,Forward,team_3e0ef33c950b
