match_id,season,date,home_team_id,away_team_id,stadium,city,country,referee,home_score,away_score,possession_home,possession_away
match_dad224a0c872,2021-2022,08-03-2022,team_005131c0e2cb,team_f2646aa02d03,Allianz Arena,Munich,Alemania,Clément Turpin,7,1,0.72,0.28
match_eefbcfcebdfd,2021-2022,22-02-2022,team_91cb315a6405,team_964a8bed31d6,Stamford Bridge,Londres,Inglaterra,Jesús Gil Manzano,2,0,0.51,0.49
match_d036c4f23fa8,2021-2022,16-03-2022,team_964a8bed31d6,team_91cb315a6405,Stade Pierre-Mauroy,Lille,Francia,Davide Massa,1,2,0.44,0.56
match_a70a1b4e4cc4,2021-2022,22-02-2022,team_7e22e34a1550,team_b89dc80fb627,Estadio de la Ceramica,Villarreal,España,Daniel Siebert,1,1,0.54,0.46
match_8d2a81b10edb,2021-2022,16-03-2022,team_b89dc80fb627,team_7e22e34a1550,Allianz Stadium,Turin,Italia,Szymon Marciniak,0,3,0.58,0.42
match_8ab11e64ada7,2021-2022,23-02-2022,team_7c96c6c75fa1,team_2cd2088171b7,Wanda Metropolitano,Madrid,España,NULL,1,1,0.37,0.63
match_bc47f69efe2b,2021-2022,15-03-2022,team_2cd2088171b7,team_7c96c6c75fa1,Old Trafford,Manchester,Inglaterra,NULL,0,1,0.6,0.4
match_1907a8ee3896,2021-2022,23-02-2022,team_41d823ab960e,team_2705a83a5a06,Estadio da Luz,Lisboa,Portugal,Slavko Vinčić,2,2,NULL,NULL
match_65eae976a7cc,2021-2022,15-03-2022,team_2705a83a5a06,team_41d823ab960e,Johan Cruyff Arena,Amsterdam,Paises Bajos,Carlos del Cerro Grande,0,1,0.69,0.31
match_eeba8fe152f8,2021-2022,05-04-2022,team_13d462033389,team_7c96c6c75fa1,Etihad Stadium,Manchester,Inglaterra,István Kovács,1,0,0.7,0.3
match_ecf2a7f9a9f6,2021-2022,13-04-2022,team_7c96c6c75fa1,team_13d462033389,Wanda Metropolitano,Madrid,España,Daniel Siebert,0,0,0.4,0.6
match_4eabadbbdd79,2021-2022,05-04-2022,team_41d823ab960e,team_d177b4d1d9e6,Estadio da Luz,Lisboa,Portugal,Jesús Gil Manzano,1,3,0.34,0.66
match_fc0013fef5ff,2021-2022,13-04-2022,team_d177b4d1d9e6,team_41d823ab960e,Anfield,Liverpool,Inglaterra,Serdar Gözübüyük,3,3,0.66,0.34
match_29396e6d0377,2021-2022,06-04-2022,team_91cb315a6405,team_bd172eeb9d96,Stamford Bridge,Londres,Inglaterra,Clément Turpin,1,3,0.57,0.43
match_b9d9140d9fdd,2021-2022,12-04-2022,team_bd172eeb9d96,team_91cb315a6405,Santiago Bernabeu,Madrid,España,Szymon Marciniak,2,3,0.43,0.57
match_76bc27bc9204,2021-2022,06-04-2022,team_7e22e34a1550,team_005131c0e2cb,Estadio de la Ceramica,Villarreal,España,Anthony Taylor,1,0,0.38,0.62
match_4728c7844cab,2021-2022,12-04-2022,team_005131c0e2cb,team_7e22e34a1550,Allianz Arena,Munich,Alemania,Slavko Vinčić,1,1,0.68,0.32
match_c5bd95b13ef3,2021-2022,26-04-2022,team_13d462033389,team_bd172eeb9d96,Etihad Stadium,Manchester,Inglaterra,István Kovács,4,3,0.6,0.4
match_70b4d28179ac,2021-2022,04-05-2022,team_bd172eeb9d96,team_13d462033389,Santiago Bernabeu,Madrid,España,Daniele Orsato,3,1,0.44,0.56
match_7b976e91df15,2021-2022,27-04-2022,team_d177b4d1d9e6,team_7e22e34a1550,Anfield,Liverpool,Inglaterra,Szymon Marciniak,2,0,0.73,0.27
match_edfac82e1724,2021-2022,03-05-2022,team_7e22e34a1550,team_d177b4d1d9e6,Estadio de la Ceramica,Villarreal,España,Danny Makkelie,2,3,0.44,0.56
match_20029148c6a6,2021-2022,28-05-2022,team_d177b4d1d9e6,team_bd172eeb9d96,Stade de France,Paris,Francia,Clément Turpin,0,1,0.54,0.46
match_4363ded04dde,2022-2023,14-02-2023,team_268fb4595b07,team_005131c0e2cb,Parc des Princes,Paris,Francia,Michael Oliver,0,1,0.54,0.46
match_f9a6f54ab6af,2022-2023,08-03-2023,team_005131c0e2cb,team_268fb4595b07,Allianz Arena,Munich,Alemania,Daniele Orsato,2,0,0.45,0.55
match_b6b40d1a3248,2022-2023,14-02-2023,team_3ce98d8f2aba,team_5e0fb1614a5f,San Siro,Milán,Italia,Sandro Schärer,1,0,0.47,0.53
match_fda932787663,2022-2023,08-03-2023,team_5e0fb1614a5f,team_3ce98d8f2aba,Tottenham Hotspur Stadium,Londres,Inglaterra,Clément Turpin,0,0,0.54,0.46
match_bd6c3aad466b,2022-2023,15-02-2023,team_51f4e76f9644,team_41d823ab960e,Jan Breydel Stadium,Brujas,Belgica,Davide Massa,0,2,0.45,0.55
match_dfddffc6a12f,2022-2023,07-03-2023,team_41d823ab960e,team_51f4e76f9644,Estadio da Luz,Lisboa,Portugal,Umut Meler,5,1,0.6,0.4
match_0463035813ec,2022-2023,15-02-2023,team_97ee5474801c,team_91cb315a6405,Signal Iduna Park,Dortmund,Alemania,Jesús Gil Manzano,1,0,0.48,0.52
match_674e47eaa2ee,2022-2023,07-03-2023,team_91cb315a6405,team_97ee5474801c,Stamford Bridge,Londres,Inglaterra,Danny Makkelie,2,0,0.4,0.6
match_fb843f3a98da,2022-2023,21-02-2023,team_d177b4d1d9e6,team_bd172eeb9d96,Anfield,Liverpool,Inglaterra,István Kovács,2,5,0.52,0.48
match_579f0c975380,2022-2023,15-03-2023,team_bd172eeb9d96,team_d177b4d1d9e6,Santiago Bernabeu,Madrid,España,Felix Zwayer,1,0,0.54,0.46
match_ce6d61ca7fa0,2022-2023,21-02-2023,team_ede1e8d0a0f1,team_81bd8fe38f89,Deutsche Bank Park,Frankfurt,Alemania,Artur Soares Dias,0,2,0.3,0.7
match_91c19d46c067,2022-2023,15-03-2023,team_81bd8fe38f89,team_ede1e8d0a0f1,Stadio Diego Armando Maradona,Napoles,Italia,Anthony Taylor,3,0,0.6,0.4
match_804cf129e26f,2022-2023,22-02-2023,team_7ec8336709bf,team_71d6c631e36a,San Siro,Milán,Italia,Srdjan Jovanović,1,0,0.6,0.4
match_9823938dd186,2022-2023,14-03-2023,team_71d6c631e36a,team_7ec8336709bf,Estadio do Dragao,Porto,Portugal,Szymon Marciniak,0,0,0.68,0.32
match_a9d322ae1428,2022-2023,22-02-2023,team_fbe82ec72c3b,team_13d462033389,Red Bull Arena,Leipzig,Alemania,Serdar Gözübüyük,1,1,0.38,0.62
match_5bba27d4c84a,2022-2023,14-03-2023,team_13d462033389,team_fbe82ec72c3b,Etihad Stadium,Manchester,Inglaterra,Slavko Vinčić,7,0,0.66,0.34
match_bc2c77ab9803,2022-2023,11-04-2023,team_bd172eeb9d96,team_91cb315a6405,Santiago Bernabeu,Madrid,España,Francois Letexier,2,0,0.57,0.43
match_032ca2569e41,2022-2023,18-04-2023,team_91cb315a6405,team_bd172eeb9d96,Stamford Bridge,Londres,Inglaterra,Daniele Orsato,0,2,0.54,0.46
match_e5322aa6245e,2022-2023,11-04-2023,team_41d823ab960e,team_7ec8336709bf,Estadio da Luz,Lisboa,Portugal,Michael Oliver,0,2,0.58,0.42
match_35743a461e56,2022-2023,19-04-2023,team_7ec8336709bf,team_41d823ab960e,San Siro,Milán,Italia,Carlos del Cerro Grande,3,3,0.4,0.6
match_d0691afa1059,2022-2023,12-04-2023,team_13d462033389,team_005131c0e2cb,Etihad Stadium,Manchester,Inglaterra,Jesús Gil Manzano,3,0,0.44,0.56
match_2b5dfc346b03,2022-2023,19-04-2023,team_005131c0e2cb,team_13d462033389,Allianz Arena,Munich,Alemania,Clément Turpin,1,1,0.58,0.42
match_0505a16cc5e6,2022-2023,12-04-2023,team_3ce98d8f2aba,team_81bd8fe38f89,San Siro,Milán,Italia,István Kovács,1,0,0.47,0.53
match_162b7837011d,2022-2023,18-04-2023,team_81bd8fe38f89,team_3ce98d8f2aba,Stadio Diego Armando Maradona,Napoles,Italia,Szymon Marciniak,1,1,0.74,0.26
match_f6ecdeed9566,2022-2023,09-05-2023,team_bd172eeb9d96,team_13d462033389,Santiago Bernabeu,Madrid,España,Artur Soares Dias,1,1,0.44,0.56
match_a661fe68b2d9,2022-2023,17-05-2023,team_13d462033389,team_bd172eeb9d96,Etihad Stadium,Manchester,Inglaterra,Szymon Marciniak,4,0,0.59,0.41
match_c39689b38b2e,2022-2023,10-05-2023,team_3ce98d8f2aba,team_7ec8336709bf,San Siro,Milán,Italia,Jesús Gil Manzano,0,2,0.57,0.43
match_76cab692a253,2022-2023,16-05-2023,team_7ec8336709bf,team_3ce98d8f2aba,San Siro,Milán,Italia,Clément Turpin,1,0,0.44,0.56
match_64f123e65e7d,2022-2023,10-06-2023,team_13d462033389,team_7ec8336709bf,Estadio Olimpico Ataturk,Estambul,Turquia,Szymon Marciniak,1,0,0.56,0.44
match_8c9c3dccb1ef,2023-2024,13-02-2024,team_12fff1be2f11,team_13d462033389,Parken Stadium,Copenhague,Dinamarca,José María Sánchez,1,3,0.79,0.21
match_26ff1daf0bc9,2023-2024,06-03-2024,team_13d462033389,team_12fff1be2f11,Etihad Stadium,Manchester,Inglaterra,Espen Eskås,3,1,0.69,0.31
match_80200b1a8552,2023-2024,13-02-2024,team_fbe82ec72c3b,team_bd172eeb9d96,Red Bull Arena,Leipzig,Alemania,Irfan Peljto,0,1,0.5,0.5
match_7893f5b9d0d0,2023-2024,06-03-2024,team_bd172eeb9d96,team_fbe82ec72c3b,Santiago Bernabeu,Madrid,España,Davide Massa,1,1,0.54,0.46
match_ad58c3924530,2023-2024,14-02-2024,team_268fb4595b07,team_b0ac758a64fc,Parc des Princes,Paris,Francia,Marco Guida,2,0,0.38,0.62
match_7134cea6123f,2023-2024,05-03-2024,team_b0ac758a64fc,team_268fb4595b07,Reale Arena,San Sebastian,España,Michael Oliver,1,2,0.44,0.56
match_bad3c6cb7f0e,2023-2024,14-02-2024,team_86026961dc19,team_005131c0e2cb,Stadio Olimpico,Roma,Italia,François Letexier,1,0,0.39,0.61
match_8cbce694065b,2023-2024,05-03-2024,team_005131c0e2cb,team_86026961dc19,Allianz Arena,Munich,Alemania,Slavko Vinčić,3,0,0.6,0.4
match_84a8afb6dc69,2023-2024,20-02-2024,team_7ec8336709bf,team_7c96c6c75fa1,San Siro,Milán,Italia,István Kovács,1,0,0.56,0.44
match_5785dd43c708,2023-2024,13-03-2024,team_7c96c6c75fa1,team_7ec8336709bf,Wanda Metropolitano,Madrid,España,Szymon Marciniak,2,1,0.47,0.53
match_30c994582f4c,2023-2024,20-02-2024,team_b5e74fe2a6a3,team_97ee5474801c,Philips Stadion,Eindhoven,Paises Bajos,Srdjan Jovanovic,1,1,0.55,0.45
match_4fc45697fd49,2023-2024,12-03-2024,team_97ee5474801c,team_b5e74fe2a6a3,BVB Stadion Dortmund,Dortmund,Alemania,Daniele Orsato,2,0,0.58,0.42
match_4a3f0578b4eb,2023-2024,21-02-2024,team_71d6c631e36a,team_1c5442c0461e,Estadio do Dragao,Porto,Portugal,Serdar Gözübüyük,1,0,0.35,0.65
match_bd1f9751d3f7,2023-2024,12-03-2024,team_1c5442c0461e,team_71d6c631e36a,Emirates Stadium,Londres,Inglaterra,Clément Turpin,1,0,0.58,0.42
match_4466db05c88c,2023-2024,21-02-2024,team_81bd8fe38f89,team_dea56e47f1c6,Stadio Diego Armando Maradona,Napoles,Italia,Felix Zwayer,1,1,0.49,0.51
match_c5d60b467dd0,2023-2024,12-03-2024,team_dea56e47f1c6,team_81bd8fe38f89,Camp Nou,Barcelona,España,Danny Makkelie,3,1,0.49,0.51
match_f83d22ed9cce,2023-2024,09-04-2024,team_1c5442c0461e,team_005131c0e2cb,Emirates Stadium,Londres,Inglaterra,Glenn Nyberg,2,2,0.59,0.41
match_4da8c8fa30fb,2023-2024,17-04-2024,team_005131c0e2cb,team_1c5442c0461e,Allianz Arena,Munich,Alemania,Danny Makkelie,1,0,0.51,0.49
match_b8c28d9b1622,2023-2024,09-04-2024,team_bd172eeb9d96,team_13d462033389,Santiago Bernabeu,Madrid,España,François Letexier,3,3,0.38,0.62
match_ac324a5dd841,2023-2024,17-04-2024,team_13d462033389,team_bd172eeb9d96,Etihad Stadium,Manchester,Inglaterra,Daniele Orsato,1,1,0.67,0.33
match_e8ab0a5479ea,2023-2024,10-04-2024,team_268fb4595b07,team_dea56e47f1c6,Parc des Princes,Paris,Francia,Anthony Taylor,2,3,0.41,0.59
match_cb15bbdf7ed0,2023-2024,16-04-2024,team_dea56e47f1c6,team_268fb4595b07,Camp Nou,Barcelona,España,István Kovács,1,4,0.33,0.67
match_6918185c5bf5,2023-2024,10-04-2024,team_7c96c6c75fa1,team_97ee5474801c,Wanda Metropolitano,Madrid,España,Marco Guida,2,1,0.33,0.67
match_4c8f021d5393,2023-2024,16-04-2024,team_97ee5474801c,team_7c96c6c75fa1,Signal Iduna Park,Dortmund,Alemania,Slavko Vinčić,4,2,0.52,0.48
match_c38259045391,2023-2024,30-04-2024,team_005131c0e2cb,team_bd172eeb9d96,Allianz Arena,Munich,Alemania,Clément Turpin,2,2,0.52,0.48
match_9c6b63d83fd5,2023-2024,08-05-2024,team_bd172eeb9d96,team_005131c0e2cb,Santiago Bernabeu,Madrid,España,Szymon Marciniak,2,1,0.57,0.43
match_7a6002a87771,2023-2024,01-05-2024,team_97ee5474801c,team_268fb4595b07,Signal Iduna Park,Dortmund,Alemania,Anthony Taylor,1,0,0.43,0.57
match_a6b132c53a14,2023-2024,07-05-2024,team_268fb4595b07,team_97ee5474801c,Parc des Princes,Paris,Francia,Daniele Orsato,0,1,0.3,0.7
match_f1626bc7ff1d,2023-2024,01-06-2024,team_bd172eeb9d96,team_97ee5474801c,Wembley Stadium,Londres,Inglaterra,Slavko Vinčić,2,0,0.57,0.43
match_64db4cd710b8,2024-2025,11-02-2025,team_13d462033389,team_bd172eeb9d96,Etihad Stadium,Manchester,Inglaterra,Clément Turpin,2,3,0.54,0.46
match_b240d4322283,2024-2025,11-02-2025,team_f8d4a58a3da6,team_268fb4595b07,Stade de Roudourou,Guingamp,Francia,Irfan Peljto,0,3,0.38,0.62
match_9b931f310fdd,2024-2025,11-02-2025,team_b89dc80fb627,team_7b081adf1f58,Allianz Stadium,Turín,Italia,Daniel Siebert,2,1,0.47,0.53
match_67c6947b0a3e,2024-2025,11-02-2025,team_f41954d1272f,team_97ee5474801c,José Alvalade,Lisboa,Portugal,Espen Eskås,0,3,0.46,0.54
match_c9bbd5f90abb,2024-2025,12-02-2025,team_0784f8c02461,team_3ce98d8f2aba,De Kuip,Rotterdam,Países Bajos,José María Sánchez,1,0,0.46,0.54
match_246ccc82d2dc,2024-2025,12-02-2025,team_7ade9ad71a41,team_41d823ab960e,Stade Louis II,Mónaco,Mónaco,Maurizio Mariani,0,1,0.44,0.56
match_ca0226742be3,2024-2025,12-02-2025,team_1d01384154bc,team_005131c0e2cb,Celtic Park,Glasgow,Escocia,Jesús Gil Manzano,1,2,0.43,0.57
match_158ff748a81d,2024-2025,12-02-2025,team_51f4e76f9644,team_9d68edb3a129,Jan Breydel,Brujas,Bélgica,Umut Meler,2,1,0.54,0.46
match_797aa4f39e3c,2024-2025,18-02-2025,team_3ce98d8f2aba,team_0784f8c02461,San Siro,Milán,Italia,Szymon Marciniak,1,1,0.56,0.44
match_d70aeb7b75be,2024-2025,18-02-2025,team_41d823ab960e,team_7ade9ad71a41,Estádio da Luz,Lisboa,Portugal,Glenn Nyberg,3,3,0.4,0.6
match_7b4275f449ae,2024-2025,18-02-2025,team_005131c0e2cb,team_1d01384154bc,Allianz Arena,Múnich,Alemania,Benoît Bastien,1,1,0.67,0.33
match_f48e626b207f,2024-2025,18-02-2025,team_9d68edb3a129,team_51f4e76f9644,New Balance Arena,Bérgamo,Italia,Felix Zwayer,1,3,0.65,0.35
match_faec13150b5a,2024-2025,19-02-2025,team_268fb4595b07,team_f8d4a58a3da6,Parc des Princes,París,Francia,Michael Oliver,7,0,0.32,0.68
match_f19a50b451ce,2024-2025,19-02-2025,team_7b081adf1f58,team_b89dc80fb627,Philips Stadion,Eindhoven,Países Bajos,Slavko Vinčić,3,1,0.59,0.41
match_ba9f7075c7b4,2024-2025,19-02-2025,team_bd172eeb9d96,team_13d462033389,Santiago Bernabéu,Madrid,España,István Kovács,3,1,0.48,0.52
match_47e4fff36057,2024-2025,19-02-2025,team_97ee5474801c,team_f41954d1272f,Signal Iduna Park,Dortmund,Alemania,Davide Massa,0,0,0.55,0.45
match_57f9d8f9b9f3,2024-2025,04-03-2025,team_bd172eeb9d96,team_c4911f9718b4,Santiago Bernabéu,Madrid,España,Clément Turpin,2,1,0.51,0.49
match_688f892a03b8,2024-2025,04-03-2025,team_7b081adf1f58,team_1c5442c0461e,Philips Stadion,Eindhoven,Países Bajos,Jesús Gil Manzano,1,7,0.53,0.47
match_f4d59104b52b,2024-2025,04-03-2025,team_97ee5474801c,team_f0d84dbf7bfc,Signal Iduna Park,Dortmund,Alemania,José María Sánchez,1,1,0.43,0.57
match_e4c072c29472,2024-2025,04-03-2025,team_51f4e76f9644,team_2cd6924b9173,Jan Breydel,Brujas,Bélgica,João Pinheiro,1,3,0.56,0.44
match_8762744ab54d,2024-2025,05-03-2025,team_0784f8c02461,team_8fd1a6671fb3,De Kuip,Rotterdam,Países Bajos,Espen Eskås,0,2,0.42,0.58
match_0b4a16239539,2024-2025,05-03-2025,team_099f7fbab1ee,team_005131c0e2cb,BayArena,Leverkusen,Alemania,Michael Oliver,0,2,0.35,0.65
match_96590cb79d95,2024-2025,05-03-2025,team_a09d29720489,team_e0bf03ddb298,Estádio da Luz,Lisboa,Portugal,Felix Zwayer,0,1,0.52,0.48
match_cc10d9a11dd2,2024-2025,05-03-2025,team_268fb4595b07,team_d177b4d1d9e6,Parc des Princes,París,Francia,Davide Massa,0,1,0.3,0.7
match_0ed2ae72d063,2024-2025,11-03-2025,team_e0bf03ddb298,team_a09d29720489,Lluís Companys,Barcelona,España,François Letexier,3,1,0.65,0.35
match_673e88c5a275,2024-2025,11-03-2025,team_8fd1a6671fb3,team_0784f8c02461,San Siro,Milán,Italia,Ivan Kružliak,2,1,0.44,0.56
match_04d2cfd940dc,2024-2025,11-03-2025,team_d177b4d1d9e6,team_268fb4595b07,Anfield,Liverpool,Inglaterra,István Kovács,0,1,NULL,NULL
match_2969e7747e7a,2024-2025,11-03-2025,team_005131c0e2cb,team_099f7fbab1ee,Allianz Arena,Múnich,Alemania,Slavko Vinčić,3,0,0.47,0.53
match_2744cb0106ae,2024-2025,12-03-2025,team_f0d84dbf7bfc,team_97ee5474801c,Pierre-Mauroy,Villeneuve-d'Ascq,Francia,Sandro Schärer,1,2,0.5,0.5
match_7a78f6c3c8f2,2024-2025,12-03-2025,team_2cd6924b9173,team_51f4e76f9644,Villa Park,Birmingham,Inglaterra,Daniel Siebert,3,0,0.53,0.47
match_187ca07c7bb2,2024-2025,12-03-2025,team_1c5442c0461e,team_7b081adf1f58,Emirates Stadium,Londres,Inglaterra,Rade Obrenovič,2,2,0.51,0.49
match_f068bcf8151f,2024-2025,12-03-2025,team_c4911f9718b4,team_bd172eeb9d96,Metropolitano,Madrid,España,Szymon Marciniak,1,0,0.38,0.62
match_33e9dd8717ca,2024-2025,08-04-2025,team_005131c0e2cb,team_8fd1a6671fb3,Allianz Arena,Múnich,Alemania,Sandro Schärer,1,2,0.58,0.42
match_b0b23d2f1068,2024-2025,08-04-2025,team_1c5442c0461e,team_bd172eeb9d96,Emirates Stadium,Londres,Inglaterra,Irfan Peljto,3,0,0.53,0.47
match_6b780dd25534,2024-2025,09-04-2025,team_e0bf03ddb298,team_97ee5474801c,Lluís Companys,Barcelona,España,Felix Zwayer,4,0,0.6,0.4
match_47a0de0d40c7,2024-2025,09-04-2025,team_268fb4595b07,team_2cd6924b9173,Parc des Princes,París,Francia,Szymon Marciniak,3,1,0.25,0.75
match_b8aacc993a6e,2024-2025,15-04-2025,team_2cd6924b9173,team_268fb4595b07,Villa Park,Birmingham,Inglaterra,Michael Oliver,3,2,0.34,0.66
match_cbaf09773644,2024-2025,15-04-2025,team_97ee5474801c,team_e0bf03ddb298,Signal Iduna Park,Dortmund,Alemania,Anthony Taylor,3,1,0.46,0.54
match_0c6a1b39864c,2024-2025,16-04-2025,team_bd172eeb9d96,team_1c5442c0461e,Santiago Bernabéu,Madrid,España,Clement Turpin,1,2,0.66,0.34
match_b37ca7ea1817,2024-2025,16-04-2025,team_8fd1a6671fb3,team_005131c0e2cb,San Siro,Milán,Italia,Slavko Vinčić,2,2,0.62,0.38
match_7de03e4f48f9,2024-2025,29-04-2025,team_1c5442c0461e,team_268fb4595b07,Emirates Stadium,Londres,Inglaterra,Sandro Schärer,0,1,0.48,0.52
match_958b2ad74792,2024-2025,30-04-2025,team_e0bf03ddb298,team_8fd1a6671fb3,Lluís Companys,Barcelona,España,Danny Makkelie,3,3,0.72,0.28
match_5cc7ab3962fb,2024-2025,06-05-2025,team_8fd1a6671fb3,team_e0bf03ddb298,San Siro,Milán,Italia,Slavko Vincic,4,3,0.71,0.29
match_77a441f1332b,2024-2025,07-05-2025,team_268fb4595b07,team_1c5442c0461e,Parc des Princes,París,Francia,István Kovács,2,1,0.54,0.46
match_77b17803cc10,2024-2025,31-05-2025,team_268fb4595b07,team_8fd1a6671fb3,Allianz Arena,Múnich,Alemania,István Kovács,5,0,0.59,0.41
match_ac74848ac200,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_13d462033389,team_fbe82ec72c3b,Etihad Stadium,NULL,NULL,NULL,6,3,NULL,NULL
match_d5af894a1bf9,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_c501d8ac0847,team_8fe1c826dd62,Jan Breydel Stadion,NULL,NULL,NULL,1,1,NULL,NULL
match_c68b97315e88,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_8fe1c826dd62,team_13d462033389,Parc des Princes,NULL,NULL,NULL,2,0,NULL,NULL
match_71ab54012a12,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_fbe82ec72c3b,team_c501d8ac0847,Red Bull Arena,NULL,NULL,NULL,1,2,NULL,NULL
match_8ad0cdf58fb6,2021-2022,19-OCT-21 05.45.00.000000000 PM,team_c501d8ac0847,team_13d462033389,Jan Breydel Stadion,NULL,NULL,NULL,1,5,NULL,NULL
match_dd346ae911b0,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_8fe1c826dd62,team_fbe82ec72c3b,Parc des Princes,NULL,NULL,NULL,3,2,NULL,NULL
match_35c2dcd746c8,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_fbe82ec72c3b,team_8fe1c826dd62,Red Bull Arena,NULL,NULL,NULL,2,2,NULL,NULL
match_5ac54b47c9ff,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_13d462033389,team_c501d8ac0847,Etihad Stadium,NULL,NULL,NULL,4,1,NULL,NULL
match_d1900fa24521,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_13d462033389,team_8fe1c826dd62,Etihad Stadium,NULL,NULL,NULL,2,1,NULL,NULL
match_bb00b468955a,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_c501d8ac0847,team_fbe82ec72c3b,Jan Breydel Stadion,NULL,NULL,NULL,0,5,NULL,NULL
match_1f12bc94ee10,2021-2022,07-DEC-21 05.45.00.000000000 PM,team_fbe82ec72c3b,team_13d462033389,Red Bull Arena,NULL,NULL,NULL,2,1,NULL,NULL
match_cb26736872ad,2021-2022,07-DEC-21 05.45.00.000000000 PM,team_8fe1c826dd62,team_c501d8ac0847,Parc des Princes,NULL,NULL,NULL,4,1,NULL,NULL
match_f97924b1cdbb,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_c4911f9718b4,team_fe306f4c3de6,Wanda Metropolitano,NULL,NULL,NULL,0,0,NULL,NULL
match_d439da7e9d1d,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_b98e453936a7,team_3ce98d8f2aba,Anfield,NULL,NULL,NULL,3,2,NULL,NULL
match_b8288b89bdc0,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_fe306f4c3de6,team_b98e453936a7,Estádio do Dragão,NULL,NULL,NULL,1,5,NULL,NULL
match_fc3c4948b9f1,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_3ce98d8f2aba,team_c4911f9718b4,Giuseppe Meazza,NULL,NULL,NULL,1,2,NULL,NULL
match_ab48ca0d2f2e,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_c4911f9718b4,team_b98e453936a7,Wanda Metropolitano,NULL,NULL,NULL,2,3,NULL,NULL
match_d9a04ede2d5a,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_fe306f4c3de6,team_3ce98d8f2aba,Estádio do Dragão,NULL,NULL,NULL,1,0,NULL,NULL
match_717f6f21df68,2021-2022,03-NOV-21 05.45.00.000000000 PM,team_3ce98d8f2aba,team_fe306f4c3de6,Giuseppe Meazza,NULL,NULL,NULL,1,1,NULL,NULL
match_7754c0eac5c9,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_b98e453936a7,team_c4911f9718b4,Anfield,NULL,NULL,NULL,2,0,NULL,NULL
match_76e75c5619f4,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_b98e453936a7,team_fe306f4c3de6,Anfield,NULL,NULL,NULL,2,0,NULL,NULL
match_1ef06ec25800,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_c4911f9718b4,team_3ce98d8f2aba,Wanda Metropolitano,NULL,NULL,NULL,0,1,NULL,NULL
match_22c21153d762,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_fe306f4c3de6,team_c4911f9718b4,Estádio do Dragão,NULL,NULL,NULL,1,3,NULL,NULL
match_c64077347de8,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_3ce98d8f2aba,team_b98e453936a7,Giuseppe Meazza,NULL,NULL,NULL,1,2,NULL,NULL
match_e72303816e2e,2021-2022,15-SEP-21 05.45.00.000000000 PM,team_73b5797d5e2a,team_97ee5474801c,Vodafone Park,NULL,NULL,NULL,1,2,NULL,NULL
match_e4545444b027,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_f41954d1272f,team_767d527f7321,Estádio José Alvalade,NULL,NULL,NULL,1,5,NULL,NULL
match_9d27c933078a,2021-2022,28-SEP-21 05.45.00.000000000 PM,team_767d527f7321,team_73b5797d5e2a,Johan Cruijff ArenA,NULL,NULL,NULL,2,0,NULL,NULL
match_e89521524c67,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_97ee5474801c,team_f41954d1272f,Signal Iduna Park,NULL,NULL,NULL,1,0,NULL,NULL
match_6344637d4325,2021-2022,19-OCT-21 05.45.00.000000000 PM,team_73b5797d5e2a,team_f41954d1272f,Vodafone Park,NULL,NULL,NULL,1,4,NULL,NULL
match_f455edd53268,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_767d527f7321,team_97ee5474801c,Johan Cruijff ArenA,NULL,NULL,NULL,4,0,NULL,NULL
match_b686ccc8f06e,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_97ee5474801c,team_767d527f7321,Signal Iduna Park,NULL,NULL,NULL,1,3,NULL,NULL
match_3bcaee696bfe,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_f41954d1272f,team_73b5797d5e2a,Estádio José Alvalade,NULL,NULL,NULL,4,0,NULL,NULL
match_760e010a4ecf,2021-2022,24-NOV-21 05.45.00.000000000 PM,team_73b5797d5e2a,team_767d527f7321,Vodafone Park,NULL,NULL,NULL,1,2,NULL,NULL
match_ea6e2e876353,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_f41954d1272f,team_97ee5474801c,Estádio José Alvalade,NULL,NULL,NULL,3,1,NULL,NULL
